,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
11,5046168837161024,1649173367,24年06月18日 02:12,"<img alt=""[加油]"" title=""[加油]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9f/2018new_jiayou_org.png"" />",来自湖北,5046437551539536,0,0,[加油],6371484902,绿色蛮矮,https://weibo.com/u/6371484902,,佛系女子,湖北 十堰,f,74,1231,1980,1,0,10,11
12,5046168837161024,1649173367,24年06月18日 00:57,加油，祝福你！,来自广东,5046418656201030,0,3,加油，祝福你！,6861315925,-w星期日不上发条,https://weibo.com/u/6861315925,,,广东,f,0,47,0,0,0,0,0
13,5046168837161024,1649173367,24年06月17日 14:16,"<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自江西,5046257556916939,0,0,[抱抱][打call],7400555019,小羊毛真软,https://weibo.com/u/7400555019,,,其他,f,32,170,0,0,0,0,0
14,5046168837161024,1649173367,24年06月17日 14:12,"<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自河北,5046256369666515,0,0,[赞],7062839750,海阔天空任任飞,https://weibo.com/u/7062839750,,放飞自我,河北,m,36,404,10,2,0,0,2
15,5046168837161024,1649173367,24年06月17日 14:05,"<img alt=""[可爱]"" title=""[可爱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/09/2018new_keai_org.png"" />",来自上海,5046254692468180,0,0,[可爱],6239624850,可爱的小小猫32929,https://weibo.com/u/6239624850,,,其他,m,171,4377,13750,154,5,84,243
16,5046168837161024,1649173367,24年06月17日 13:34,厉害,来自黑龙江,5046246739806686,0,0,厉害,1241245790,zhang_sy1988,https://weibo.com/u/1241245790,,得之我幸，失之我命；但行好事，莫问前程。一个懂概率又藐视概率的自嘲赌徒。,黑龙江 哈尔滨,m,82,3504,6,0,0,0,0
17,5046168837161024,1649173367,24年06月17日 13:27,"<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自湖北,5046245179262847,0,0,[打call],6424150236,宝0725等风来,https://weibo.com/u/6424150236,,,湖北,m,7,41,54,2,0,3,5
18,5046168837161024,1649173367,24年06月17日 13:26,"<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自辽宁,5046244778967922,0,0,[打call],6284928042,无忧le乐,https://weibo.com/u/6284928042,,,辽宁 大连,m,21,754,401,2,0,3,5
19,5046168837161024,1649173367,24年06月17日 13:10,感谢马云，感谢数学老师，感恩自己的付出,来自河南,5046240914179874,0,2,感谢马云，感谢数学老师，感恩自己的付出,3501987872,美格服务,https://weibo.com/u/3501987872,,诚信跟生命一样重要，失去诚信的社会必定不是一个进步的社会，长此以往人们定要附上更高的成本和代价,其他,m,696,1231,465,46,17,92,155
20,5046168837161024,1649173367,24年06月17日 13:07,加油,来自北京,5046240156845626,0,1,加油,6107961827,Sun暖夏男孩1798,https://weibo.com/u/6107961827,,,山东 威海,m,22,200,11,0,0,4,4
21,5046168837161024,1649173367,24年06月17日 09:34,"因为她懂事吧，读了高中还有大学，要很多钱的以前我姐也是，考上了高中，最后也去了中专！继续成人大学，现在全家都后悔<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自广东,5046186503570687,31,194,因为她懂事吧，读了高中还有大学，要很多钱的以前我姐也是，考上了高中，最后也去了中专！继续成人大学，现在全家都后悔[允悲],3310888053,Uploves茶竹,https://weibo.com/u/3310888053,,良言一句三冬暖 恶言一句三春寒,广东 惠州,f,198,2182,1064,27,10,200,237
22,5046168837161024,1649173367,24年06月17日 12:49,好吧，企业组织，线上开卷考，48小时内完成。有了先例，以后“一部分”孩子名校稳了。,来自浙江,5046235538919053,58,106,好吧，企业组织，线上开卷考，48小时内完成。有了先例，以后“一部分”孩子名校稳了。,1006753451,用户p82z8y30dl,https://weibo.com/u/1006753451,,,其他,m,50,165,88,0,0,30,30
23,5046168837161024,1649173367,24年06月17日 14:08,"<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自江苏,5046255311131818,0,0,[打call],6477579354,ghlovexxf6477579354,https://weibo.com/u/6477579354,,,江苏 南通,f,6,149,11,0,0,0,0
24,5046168837161024,1649173367,24年06月17日 13:40,我觉得还是不要再打扰她了  这类新闻应该要停下的好,来自山东,5046248295368170,0,53,我觉得还是不要再打扰她了  这类新闻应该要停下的好,2336406793,咕噜霸气咕咚,https://weibo.com/u/2336406793,,叽哩咕咚霸气咕咚,山东 淄博,m,4052,1673,250,57,8,482,547
25,5046168837161024,1649173367,24年06月17日 12:44,只要得奖 这些高校就特批985了 那中考的机制有啥意义,来自江苏,5046234236059960,27,45,只要得奖 这些高校就特批985了 那中考的机制有啥意义,1832795860,若水之声,https://weibo.com/u/1832795860,,水本无愁，因风皱面；山原不老，为雪白头！,上海,m,3941,179,4044,"1,991",979,998,"3,968"
26,5046168837161024,1649173367,24年06月17日 13:05,看看她家里的经济状况，就明白她的选择！她是一个懂事的好孩子！,来自云南,5046239606081157,0,25,看看她家里的经济状况，就明白她的选择！她是一个懂事的好孩子！,1638138213,人海茫茫一人,https://weibo.com/u/1638138213,,风中的屹立,其他,m,226,576,1863,68,29,217,314
27,5046168837161024,1649173367,24年06月17日 12:49,一举成名天下知，前一句是啥,来自浙江,5046235459227078,6,21,一举成名天下知，前一句是啥,5635008630,偶尔人间不清醒,https://weibo.com/u/5635008630,,时常狂暴，尽少打扰。,其他,m,13,97,63,5,0,44,49
28,5046168837161024,1649173367,24年06月17日 14:06,为什么要去读中专呢？家里困难呗，太懂事,来自河北,5046254818564219,1,12,为什么要去读中专呢？家里困难呗，太懂事,1655798017,塔檐风铃日记,https://weibo.com/u/1655798017,,,河北 张家口,f,167,2862,10161,435,50,466,951
29,5046168837161024,1649173367,24年06月17日 14:37,"<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />明年会有很多中专参加阿里数学竞赛，东米团各大企业争办数理化竞赛，高考又被废了两成",来自吉林,5046262747366922,1,3,[笑cry]明年会有很多中专参加阿里数学竞赛，东米团各大企业争办数理化竞赛，高考又被废了两成,3948132535,香树阳,https://weibo.com/u/3948132535,,希望我在网络上爱的人理想长存风采永继。,辽宁 沈阳,m,604,1756,9744,,,,
30,5046168837161024,1649173367,24年06月17日 14:35,"小心被美国🇺🇸截胡啊，那边开条件又舍得，又没有那么多七七八八的条件<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5046262114288159,0,3,小心被美国🇺🇸截胡啊，那边开条件又舍得，又没有那么多七七八八的条件[允悲],5658838162,爆裂华为外包lder,https://weibo.com/u/5658838162,,,其他,m,155,510,12,15,1,9,25
31,5046168837161024,1649173367,24年06月17日 18:44,数学好的孩子肯定是够聪明的。,来自北京,5046324802357614,1,2,数学好的孩子肯定是够聪明的。,1202232345,文武成康,https://weibo.com/u/1202232345,,自在，但不辜负责任。,北京 海淀区,m,300,79,1196,378,182,276,836
32,5046168837161024,1649173367,24年06月17日 14:35,。。,来自广东,5046262216267334,0,0,。。,5748838887,缺点心6101,https://weibo.com/u/5748838887,,,广东,m,72,352,4720,157,3,23,183
33,5046168837161024,1649173367,24年06月17日 14:25,"<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />",来自山东,5046259758928583,0,0,[哇],5734117202,叮叮当当77hh,https://weibo.com/u/5734117202,,山有扶苏，隰有荷华。此心所向，毓秀尔雅,其他,m,135,223,96,36,3,42,81
34,5046168837161024,1649173367,24年06月17日 13:49,"<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自辽宁,5046250697396350,0,0,[心],1881831070,解药V,https://weibo.com/u/1881831070,,,辽宁 营口,m,353,5304,6254,387,5,86,478
35,5046168837161024,1649173367,24年06月17日 13:31,，,来自湖北,5046246012094600,0,0,，,5859243760,夜星辰·梦星空,https://weibo.com/u/5859243760,,,其他,m,157,30,1,0,0,0,0
36,5046168837161024,1649173367,24年06月17日 13:30,妈老汉生的好,来自四川,5046245789799826,0,0,妈老汉生的好,1842361074,0流淌的岁月0,https://weibo.com/u/1842361074,,生活本就不易，能怪别人就别怪自己,四川 成都,f,134,576,998,113,57,91,261
37,5046168837161024,1649173367,24年06月17日 12:59,浙大不是拒绝她了么？,来自江苏,5046238100326829,4,0,浙大不是拒绝她了么？,7319231958,haomama的日常,https://weibo.com/u/7319231958,,,江苏,f,8,365,89,19,0,46,65
38,5046168837161024,1649173367,24年06月23日 00:18,抛出橄榄枝是指给她发录取通知书，而不只是欢迎她报考,来自广西,5048220940243153,0,0,抛出橄榄枝是指给她发录取通知书，而不只是欢迎她报考,3223877622,小镇猜题王,https://weibo.com/u/3223877622,,,其他,m,182,355,604,435,9,169,613
39,5046168837161024,1649173367,24年06月17日 14:17,配乐声音太大了，喧宾夺主。,来自北京,5046257754837018,0,0,配乐声音太大了，喧宾夺主。,1649153231,历历在目观能源,https://weibo.com/u/1649153231,,外焦里嫩，白里透红。随风而逝，衣锦夜行。多研究些问题，少谈些主义。其实，都是闹着玩的~,北京 海淀区,f,755,1543,5069,"3,010","1,136",399,"4,545"
40,5046168837161024,1649173367,24年06月17日 12:42,命运的轨迹已发生改变,来自广东,5046233846254696,0,4,命运的轨迹已发生改变,2189324562,老乡开门哪1,https://weibo.com/u/2189324562,,《农夫与蛇》的故事告诉我们，不要做那个农夫更不要做那条蛇。,广东 惠州,m,110,317,6183,118,22,94,234
41,5046168837161024,1649173367,24年06月17日 22:32,大学再不挖，老外要出手了,来自江苏,5046382138230683,0,1,大学再不挖，老外要出手了,1887630277,苏羽茉,https://weibo.com/u/1887630277,,有生之年，狭路相逢，终不能幸免~~~,江苏,f,148,252,373,4,4,67,75
42,5046168837161024,1649173367,24年06月17日 11:26,考个奥赛就能进了,来自广东,5046214631883990,0,1,考个奥赛就能进了,6517732834,侏罗纪阎王爷VIP,https://weibo.com/u/6517732834,,俩家都是史，何必互扔呢。都去见阎王爷吧。维护简中足球讨论环境，从送侏罗纪去阎王爷做起,其他,m,2,41,1,0,0,0,0
43,5046168837161024,1649173367,24年06月19日 09:17,转发微博,来自湖南,5046906848020295,0,0,转发微博,5243706808,太宠了1,https://weibo.com/u/5243706808,,,广东 广州,m,46,429,5273,29,10,148,187
44,5046168837161024,1649173367,24年06月18日 04:14,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自内蒙古,5046468379934783,0,0,[good][good][good],5863710879,苍虎_72176,https://weibo.com/u/5863710879,,,内蒙古 赤峰,m,9,20,74,0,0,33,33
45,5046168837161024,1649173367,24年06月18日 01:55,"不拘一格<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" />",来自浙江,5046433248706883,0,1,不拘一格[思考],1465322665,wujun198382,https://weibo.com/u/1465322665,,,浙江 杭州,m,290,254,2941,"2,154",308,787,"3,249"
46,5046168837161024,1649173367,24年06月17日 16:13,我觉得是为了省钱，早点毕业早点给家里挣钱,来自江西,5046286963179758,0,0,我觉得是为了省钱，早点毕业早点给家里挣钱,5853995392,一颗芝麻仔,https://weibo.com/u/5853995392,,没什么……,江西 吉安,f,33,89,103,16,0,8,24
47,5046168837161024,1649173367,24年06月17日 14:31,赞,来自江苏,5046261275429933,0,0,赞,7617635076,TG吉祥,https://weibo.com/u/7617635076,,,北京,m,6,923,1121,19,12,8,39
48,5046168837161024,1649173367,24年06月17日 14:31,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自山东,5046261227719067,0,0,[good][good][good][good][good][good][good],3105121877,眉县猕猴桃王,https://weibo.com/u/3105121877,,自己种植！美味可口的绿色美容水果---猕猴桃！爱美，爱美味的你还不来尝尝？,陕西 宝鸡,m,558,1921,464,59,24,180,263
49,5046168837161024,1649173367,24年06月17日 14:28,"<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" />",来自上海,5046260346126795,0,0,[抱一抱][抱一抱],1092895660,YG小王子,https://weibo.com/u/1092895660,,時間教會我們淡定,其他,m,271,841,892,20,37,33,90
50,5046168837161024,1649173367,24年06月17日 14:25,"快录取吧，一天不录取每天都有新热搜<img alt=""[汗]"" title=""[汗]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/28/2018new_han_org.png"" />",来自上海,5046259805063314,1,0,快录取吧，一天不录取每天都有新热搜[汗],5180737744,苹瓜土豆,https://weibo.com/u/5180737744,,,宁夏,f,111,365,0,0,8,0,8
51,5046168837161024,1649173367,24年06月17日 14:25,哦,来自湖南,5046259624969852,0,0,哦,3059957805,Tim祥吖,https://weibo.com/u/3059957805,,羊死了,湖南 株洲,m,24,10,9,2,0,12,14
52,5046168837161024,1649173367,24年06月17日 14:16,要好的,来自北京,5046257393865808,0,0,要好的,6901991240,心美仑心理,https://weibo.com/u/6901991240,,师承王阳明先生，心理零壹疗法主导者，心美仑研究中心授课导师，需要心理咨询找我,江苏,m,2,185,27,10,0,21,31
53,5046168837161024,1649173367,24年06月17日 14:14,。,来自河南,5046257043116892,0,0,。,3492843333,写给angelos,https://weibo.com/u/3492843333,,别看了，一起去吃早餐吧。,河南 鹤壁,f,261,97,411,803,52,828,"1,683"
54,5046168837161024,1649173367,24年06月17日 14:14,你好，要相信,来自北京,5046256848077511,0,0,你好，要相信,6901991240,心美仑心理,https://weibo.com/u/6901991240,,师承王阳明先生，心理零壹疗法主导者，心美仑研究中心授课导师，需要心理咨询找我,江苏,m,2,185,27,10,0,21,31
55,5046168837161024,1649173367,24年06月17日 14:08,一,来自浙江,5046255363293446,0,0,一,3042330537,biu同学-,https://weibo.com/u/3042330537,,,北京,f,42,5306,6558,392,9,48,449
56,5046168837161024,1649173367,24年06月17日 13:41,"<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自浙江,5046248531560373,0,0,[嘻嘻],2977033805,桃桃今天没睡醒7,https://weibo.com/u/2977033805,,记录生活📝。,浙江 绍兴,f,77,343,235,34,1,68,103
57,5046168837161024,1649173367,24年06月17日 13:40,"来来，你说多家高校抛开橄榄枝，你倒是说说是哪几家？？？我倒想听听<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" /><img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自浙江,5046248446364231,0,0,来来，你说多家高校抛开橄榄枝，你倒是说说是哪几家？？？我倒想听听[doge][doge],5378822565,Eyness丶yuiwareen,https://weibo.com/u/5378822565,,哇，快看！从来没见过这么饿的肚子！,上海 虹口区,m,169,157,830,224,17,268,509
58,5046168837161024,1649173367,24年06月17日 13:23,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自上海,5046244185212946,0,0,[doge],3091629517,ike-sh,https://weibo.com/u/3091629517,,辣妈一枚,上海 静安区,f,275,16,5401,226,126,97,449
59,5046168837161024,1649173367,24年06月17日 13:22,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自吉林,5046243906552295,0,0,[doge],3216439362,久久艳阳天16888,https://weibo.com/u/3216439362,,,北京 东城区,m,161,1712,12312,149,10,83,242
60,5046168837161024,1649173367,24年06月17日 13:09,vh,来自江苏,5046240637355294,0,0,vh,5724696249,寒武天纪年,https://weibo.com/u/5724696249,,,江苏,m,74,461,14,0,0,15,15
61,5046168837161024,1649173367,24年06月17日 13:09,"<img alt=""[嘻嘻]"" title=""[嘻嘻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/33/2018new_xixi_org.png"" />",来自上海,5046240604326986,0,0,[嘻嘻],2665461653,Cissy_HY,https://weibo.com/u/2665461653,,,上海 浦东新区,f,1205,2105,12686,"7,865","1,177","1,654","10,696"
62,5046168837161024,1649173367,24年06月17日 13:06,中国一定还有很多被埋没的足球人才,来自日本,5046239888411773,0,5,中国一定还有很多被埋没的足球人才,5658810689,浪费大树,https://weibo.com/u/5658810689,,爱好颇多的程序员👨🏻‍💻かいしゃ名字wesoft,辽宁 大连,f,1099,577,757,99,56,301,456
63,5046168837161024,1649173367,24年06月17日 13:02,孩子的视野，自以为省钱,来自安徽,5046238856874323,0,0,孩子的视野，自以为省钱,7746036937,丁弟199801,https://weibo.com/u/7746036937,,,其他,m,4,111,2,0,0,0,0
64,5046168837161024,1649173367,24年06月17日 12:59,，,来自广东,5046238124967975,0,0,，,6332204114,X小酱,https://weibo.com/u/6332204114,,,广东,m,48,1147,558,17,0,54,71
65,5046168837161024,1649173367,24年06月17日 12:56,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自辽宁,5046237210348028,0,0,[doge],2610211751,深夜-碗粥,https://weibo.com/u/2610211751,,诗和远方,辽宁 丹东,m,302,1377,569,188,8,474,670
66,5046168837161024,1649173367,24年06月17日 12:52,，,来自山东,5046236216035376,0,1,，,7530140075,温蒂芙妮,https://weibo.com/u/7530140075,,,山东,f,26,201,2826,56,2,39,97
67,5046168837161024,1649173367,24年06月17日 12:50,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自辽宁,5046235849559149,0,0,[doge],6113024742,小A的天空2017,https://weibo.com/u/6113024742,,2016年10月初感染，2017年1月12日确诊,辽宁 大连,m,820,799,2790,885,300,"1,488","2,673"
68,5046168837161024,1649173367,24年06月17日 12:48,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自江西,5046235301940114,0,0,[doge],5859553167,17cm哥哥,https://weibo.com/u/5859553167,,,其他,m,29,522,220,5,0,0,5
69,5046168837161024,1649173367,24年06月17日 12:41,，,来自山东,5046233578343313,0,0,，,5523828343,微笑11699,https://weibo.com/u/5523828343,,,安徽,m,156,7,265,81,3,3,87
70,5046168837161024,1649173367,24年06月17日 14:35,炒作而已，不能深挖,来自安徽,5046262114291527,0,0,炒作而已，不能深挖,5855708343,游戏狂夫人,https://weibo.com/u/5855708343,,,安徽,f,1,403,573,2,0,16,18
71,5046168837161024,1649173367,24年06月17日 14:23,评论区的兄弟们， 不要后悔， 努力就没有遗憾， 选择就要承担， 人生需要勇猛精进。,来自吉林,5046259261903105,0,0,评论区的兄弟们， 不要后悔， 努力就没有遗憾， 选择就要承担， 人生需要勇猛精进。,1966067943,二维码不是二位马,https://weibo.com/u/1966067943,,,其他,m,810,1705,6556,274,265,268,807
72,5046168837161024,1649173367,24年06月17日 14:23,多家大学指？,来自上海,5046259250889635,0,0,多家大学指？,7297886789,yui酱酱柚衣,https://weibo.com/u/7297886789,,,其他,f,34,520,1364,201,206,693,"1,100"
73,5046168837161024,1649173367,24年06月17日 14:23,中专是她的选择，她本人不见得愿意去挤那个独木桥，我没看到任何需要夸大的东西，应该多鼓励这种松弛的状态，差异化的发展路径，有自主选择的权利,来自广东,5046259238306390,0,0,中专是她的选择，她本人不见得愿意去挤那个独木桥，我没看到任何需要夸大的东西，应该多鼓励这种松弛的状态，差异化的发展路径，有自主选择的权利,7867906403,泊巡UN,https://weibo.com/u/7867906403,,Thrive,其他,m,4,8,24,4,0,5,9
74,5046168837161024,1649173367,24年06月17日 13:38,好,来自安徽,5046247983415485,0,0,好,3946147408,haha198802,https://weibo.com/u/3946147408,,,安徽 芜湖,m,210,32,12709,477,52,70,599
75,5046168837161024,1649173367,24年06月17日 13:36,真好,来自四川,5046247341687928,0,0,真好,7904148681,MD_勇壹勇,https://weibo.com/u/7904148681,,,其他,f,521,178,283,232,31,99,362
76,5046168837161024,1649173367,24年06月17日 13:19,"<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自中国香港,5046243080278934,0,0,[doge],1010617650,手机用户1010617650,https://weibo.com/u/1010617650,,,香港 其他,m,19,5634,4769,468,2,45,515
77,5046168837161024,1649173367,24年06月17日 13:19,"<img alt=""[微笑]"" title=""[微笑]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e3/2018new_weixioa02_org.png"" />",来自山东,5046243021557400,0,0,[微笑],2487584981,漫画20082012,https://weibo.com/u/2487584981,,,山东 泰安,m,256,5489,13344,322,48,228,598
78,5046168837161024,1649173367,24年06月17日 13:16,"<img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />",来自广东,5046242386119147,0,0,[作揖],3307725445,手机用户3307725445,https://weibo.com/u/3307725445,,,其他,m,22,467,1,0,0,0,0
