,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
18,5037260066524172,7544478315,24年05月23日 20:40,"很多辅导员就这样<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />他们的职责不是保障学生权益，而是如何维护学校的名誉，压消息，做好公关<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自福建,5037294439108766,0,10,很多辅导员就这样[泪]他们的职责不是保障学生权益，而是如何维护学校的名誉，压消息，做好公关[泪],5883846983,摘星eve,https://weibo.com/u/5883846983,,福建 福州,f,45,70,252,546,1,890,"1,437",
19,5037260066524172,7544478315,24年05月23日 19:07,"辅导员和稀泥不是一次两次了 遇到类似的事情都是这种态度 希望不要把事情闹大 根本不尊重受害者<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自广东,5037270984556868,0,11,辅导员和稀泥不是一次两次了 遇到类似的事情都是这种态度 希望不要把事情闹大 根本不尊重受害者[泪][泪],6175745511,齐木楠欣,https://weibo.com/u/6175745511,CARPE DIEM,福建 宁德,f,62,44,53,111,0,72,183,
20,5037260066524172,7544478315,24年05月23日 21:20,30多岁家庭困难不容易也不是他犯罪的理由吧,来自福建,5037304511205319,0,1,30多岁家庭困难不容易也不是他犯罪的理由吧,6141998731,Nuyodu,https://weibo.com/u/6141998731,至上主义.,福建 泉州,f,153,302,990,"1,001",18,"1,829","2,848",
21,5037260066524172,7544478315,24年05月23日 19:28,谁都不想在自己手里出事啊，能捂就捂,来自北京,5037276364800830,0,1,谁都不想在自己手里出事啊，能捂就捂,5376693044,超大毛熊,https://weibo.com/u/5376693044,微博旅行家,北京 海淀区,m,1126,793,4550,942,120,"2,686","3,748",
22,5037260066524172,7544478315,24年05月23日 18:39,"<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自江苏,5037264025159444,0,0,[good][good][good],7593308472,苏打气泡柠檬茶,https://weibo.com/u/7593308472,视频来源网络，如有侵权请联系删除,北京,f,106201,2120,11246,"190,523","59,683","3,119,840","3,370,046",微博剪辑视频博主
23,5037260066524172,7544478315,24年05月24日 03:02,"福州乱得很~<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",来自福建,5037390615806385,0,1,福州乱得很~[摊手],7880493684,K18882-2,https://weibo.com/u/7880493684,,福建 福州,m,4414,3770,21,221,56,537,814,
24,5037260066524172,7544478315,24年05月24日 00:20,其实作为中间的存在应该很多事情身不由己,来自福建,5037349644535416,0,1,其实作为中间的存在应该很多事情身不由己,5118181561,吨吨吨喝水啦,https://weibo.com/u/5118181561,猫猫 猫猫 我爱猫猫,福建,f,154,123,271,246,5,308,559,
25,5037260066524172,7544478315,24年06月03日 01:59,应该准备出来了，倒要看看fzu咋处理,来自福建,5040998440763470,0,1,应该准备出来了，倒要看看fzu咋处理,7613272149,一个气象迷,https://weibo.com/u/7613272149,黑科技爱好者,福建 福州,m,3,75,220,40,0,27,67,
26,5037260066524172,7544478315,24年05月24日 14:34,我也是经管的，因为需要查监控，查监控就要辅导员，而且三十岁那个男的不仅是猥亵他还袭警,来自福建,5037564677589320,0,1,我也是经管的，因为需要查监控，查监控就要辅导员，而且三十岁那个男的不仅是猥亵他还袭警,7502422720,白鸽松露,https://weibo.com/u/7502422720,同人基本都是约的稿，我只负责服设设计,山西 长治,f,187,75,505,987,"1,131","8,265","10,383",
27,5037260066524172,7544478315,24年05月24日 10:54,"福大是这样的<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />",来自福建,5037509281323073,0,1,福大是这样的[doge],5071494552,只是0啊,https://weibo.com/u/5071494552,每天都想哈哈哈哈哈,广东 东莞,f,251,573,29,258,2,501,761,
28,5037260066524172,7544478315,24年05月23日 21:26,可怕,来自江苏,5037306071483439,0,0,可怕,6583924178,xiulian咻咻咻,https://weibo.com/u/6583924178,,其他,m,29,1193,258,8,2,26,36,
29,5037260066524172,7544478315,24年05月23日 20:13,"我好基友就是这个学校的 她今天早上发给我看了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />确实 就是想息事宁人",来自新疆,5037287515883603,0,0,我好基友就是这个学校的 她今天早上发给我看了[允悲]确实 就是想息事宁人,5936268471,谁-谁让我直播上称啊,https://weibo.com/u/5936268471,浅浅在线追男朋友,福建,f,123,1181,4615,520,76,840,"1,436",
30,5037260066524172,7544478315,24年05月23日 20:05,在上热搜前有关的微博和小红薯，表白墙都被删了，真是让人心寒,来自福建,5037285527519804,0,0,在上热搜前有关的微博和小红薯，表白墙都被删了，真是让人心寒,7709720748,唔0609,https://weibo.com/u/7709720748,,北京,f,5,183,12,169,0,80,249,
31,5037260066524172,7544478315,24年05月23日 20:05,"不然为什么福大的评价是辅导员有病，福大的在这，已经有同学被辅导员约谈了就因为发了这件事<img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />牛牛的",来自福建,5037285474570919,0,0,不然为什么福大的评价是辅导员有病，福大的在这，已经有同学被辅导员约谈了就因为发了这件事[打call][打call][打call][打call]牛牛的,7859958597,郭德猫宁爱做数独的变形,https://weibo.com/u/7859958597,一致对外！！！投票加油！！,其他,f,14,83,99,315,23,"1,065","1,403",
32,5037260066524172,7544478315,24年05月23日 19:58,"电梯所在楼的二楼就是辅导员的办公室，估计出于对辅导员的信任第一时间去找的辅导员，没想到是这种回应<img alt=""[衰]"" title=""[衰]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a2/2018new_shuai_org.png"" />",来自福建,5037283906687021,0,0,电梯所在楼的二楼就是辅导员的办公室，估计出于对辅导员的信任第一时间去找的辅导员，没想到是这种回应[衰],5023665325,May_L_W,https://weibo.com/u/5023665325,My 20s🍓🥝🥭🍑🥥🌽🥦🍄🪸🍁,福建 福州,f,37,188,194,60,17,95,172,
33,5037260066524172,7544478315,24年05月23日 19:45,是,来自福建,5037280525812919,0,0,是,5896994302,抓鸭子抓几只嘎嘎嘎嘎嘎嘎,https://weibo.com/u/5896994302,喜欢zj的别点进来,上海 普陀区,f,104,392,1495,799,3,346,"1,148",
34,5037260066524172,7544478315,24年05月23日 19:29,他这个真的很离谱，中午表白墙发过了然后后面就删了，两出生罢了,来自福建,5037276461010516,0,2,他这个真的很离谱，中午表白墙发过了然后后面就删了，两出生罢了,6003229988,对月举杯成友,https://weibo.com/u/6003229988,追寻一生的自由与快乐,其他,m,0,109,123,13,0,71,84,
35,5037260066524172,7544478315,24年05月23日 19:10,本校学生也在微博吃瓜,来自福建,5037271617372999,0,1,本校学生也在微博吃瓜,6299009389,酱紫蓝L,https://weibo.com/u/6299009389,,福建 厦门,f,28,31,19,27,0,7,34,
36,5037260066524172,7544478315,24年05月24日 10:43,我们学院有个领导是因为贪污被贬到我们学院的，但是感觉他完全不知收敛，官僚主义还是特别大,来自福建,5037506611382615,0,0,我们学院有个领导是因为贪污被贬到我们学院的，但是感觉他完全不知收敛，官僚主义还是特别大,7622574711,不上南航不改名200005,https://weibo.com/u/7622574711,,其他,m,0,34,15,5,0,7,12,
37,5037260066524172,7544478315,24年05月23日 20:24,本校现身说法，根本没有这么严重，网上故意夸大事实而已。,来自四川,5037290390817272,0,1,本校现身说法，根本没有这么严重，网上故意夸大事实而已。,7294572654,一条小滚滚,https://weibo.com/u/7294572654,爱好广泛的程序媛,山东,f,3,20,53,27,5,139,171,
38,5037260066524172,7544478315,24年05月23日 19:52,"只要牠犯罪了，不管几岁都要承担后果<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />",来自广东,5037282325697003,0,0,只要牠犯罪了，不管几岁都要承担后果[怒],7879781935,意识觉醒读物推荐bot,https://weibo.com/u/7879781935,♀⭕小说、综艺节目、纪录片和书籍推荐，雌鹰展翅,其他,f,28,2,25,24,9,142,175,
39,5037260066524172,7544478315,24年05月23日 21:40,"中午看到，下午帖子就被删掉了，本校的也不是很清楚啊<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />不过我福专是这样的，希望有罪的人能收到该有的惩罚吧。毕竟这事是个正常人都觉得恶心！",来自福建,5037309541485463,0,0,中午看到，下午帖子就被删掉了，本校的也不是很清楚啊[允悲]不过我福专是这样的，希望有罪的人能收到该有的惩罚吧。毕竟这事是个正常人都觉得恶心！,7370563104,用户7370563104,https://weibo.com/u/7370563104,,福建 福州,f,0,79,1,0,0,0,0,
40,5037260066524172,7544478315,24年05月23日 20:28,"大学基操啦<img alt=""[可怜]"" title=""[可怜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/96/2018new_kelian_org.png"" /><img alt=""[可怜]"" title=""[可怜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/96/2018new_kelian_org.png"" /><img alt=""[可怜]"" title=""[可怜]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/96/2018new_kelian_org.png"" />我们学校偷外卖的被抓 导员也是这样维护的<img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" /><img alt=""[挖鼻]"" title=""[挖鼻]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9a/2018new_wabi_thumb.png"" />反而变成受害者活该了<img alt=""[睡]"" title=""[睡]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e2/2018new_shuijiao_thumb.png"" />",来自福建,5037291439657598,0,0,大学基操啦[可怜][可怜][可怜]我们学校偷外卖的被抓 导员也是这样维护的[挖鼻][挖鼻]反而变成受害者活该了[睡],5707731883,我素汉堡kkk,https://weibo.com/u/5707731883,,其他,f,68,240,11,58,5,111,174,
41,5037260066524172,7544478315,24年05月23日 19:27,是真的。,来自福建,5037275991770004,0,0,是真的。,7922573932,ahuzjxhs,https://weibo.com/u/7922573932,,其他,m,0,1,5,0,0,0,0,
42,5037260066524172,7544478315,24年05月23日 18:57,该辅导员自己生的还是女儿……不知道设身处地他还会不会替那男的开脱,来自福建,5037268337170827,0,0,该辅导员自己生的还是女儿……不知道设身处地他还会不会替那男的开脱,7625020270,koiiiiiioo,https://weibo.com/u/7625020270,,福建,f,1,123,1,0,0,0,0,
43,5037260066524172,7544478315,24年05月23日 18:33,是真的，当时警车就是停我们楼下，还在想出啥事了,来自福建,5037262365000998,0,2,是真的，当时警车就是停我们楼下，还在想出啥事了,7834870330,用户7834870330,https://weibo.com/u/7834870330,,福建 福州,f,0,9,0,0,0,0,0,
