,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
10,5046537828174141,7830910992,24年06月18日 17:06,"真正的幸福来自内在自我接纳，而非外在的认可。<img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自陕西,5046662663769658,0,1,真正的幸福来自内在自我接纳，而非外在的认可。[good],2645739804,记忆小光0713,https://weibo.com/u/2645739804,无尽的想念荒了容颜，无助的爱恋从未改变！,陕西 西安,f,283,1521,2263,791,117,"16,403","17,311"
11,5046537828174141,7830910992,24年06月18日 16:31,四爷说的真好！！！,来自广东,5046653895575507,0,0,四爷说的真好！！！,7538031749,楚云飞358,https://weibo.com/u/7538031749,凡无礼貌不回复者，一律拉黑。宁为玉碎，不为瓦全,海外,m,21,233,1849,21,2,12,35
12,5046537828174141,7830910992,24年06月18日 09:56,一切如是，本来无修。,来自云南,5046554344031048,0,1,一切如是，本来无修。,7786991529,亚健康管理,https://weibo.com/u/7786991529,生不带来 死不带去,其他,f,2,12,81,7,0,3,10
13,5046537828174141,7830910992,24年06月18日 09:53,感恩四爷加持～🙏🙏🙏,来自江苏,5046553532434059,0,0,感恩四爷加持～🙏🙏🙏,1665342160,澄色reiko,https://weibo.com/u/1665342160,温柔以待,江苏 无锡,f,164,472,859,190,90,43,323
14,5046537828174141,7830910992,24年06月18日 09:45,"“觉醒的唯一障碍是你自己的想法。”<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />",来自河北,5046551680386486,0,1,“觉醒的唯一障碍是你自己的想法。”[赞][赞][赞][打call],5526413463,6一朵莲花6,https://weibo.com/u/5526413463,,河北 邢台,f,3,55,4,1,0,2,3
15,5046537828174141,7830910992,24年06月18日 09:30,"<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",来自江苏,5046547968429502,0,0,[鲜花],7377921156,晴天_观海,https://weibo.com/u/7377921156,,江苏 南京,m,2,137,156,2,0,1,3
16,5046537828174141,7830910992,24年06月18日 08:54,内在宁静,来自天津,5046538864690516,0,0,内在宁静,2244965580,_思润_,https://weibo.com/u/2244965580,凡事发生皆有利于我,天津 河北区,m,690,566,2273,"1,074",219,739,"2,032"
17,5046537828174141,7830910992,24年06月18日 12:06,感恩菩萨,来自北京,5046587225803004,0,0,感恩菩萨,3133537707,哈雷慧星166,https://weibo.com/u/3133537707,,北京 东城区,f,34,156,194,1,0,2,3
18,5046537828174141,7830910992,24年06月18日 09:04,"我的存在就是一切。<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />勇敢的享受世界。享受劇情。<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自河南,5046541335921941,0,1,我的存在就是一切。[哈哈]勇敢的享受世界。享受劇情。[哈哈][good],7470766540,妙德-文殊,https://weibo.com/u/7470766540,跟着菩萨学禅宗悟空性🤩~每天都在修行🤠~,海外 俄罗斯,f,76,14,3027,72,29,101,202
19,5046537828174141,7830910992,24年06月18日 09:04,谢谢菩萨，那些想法不是我,来自上海,5046541263311430,0,1,谢谢菩萨，那些想法不是我,7723364080,玄澜xuanlan,https://weibo.com/u/7723364080,卫星 xuananmingli 润金799，非咨询勿加,其他,f,3028,25,79,332,201,"2,634","3,167"
20,5046537828174141,7830910992,24年06月18日 09:12,"从小到大遇到的所有人都讲不出这种话，都是让我恐让我惊让我狂让我惧，直到遇见菩萨，内心深处获得宁静<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自河南,5046543335293186,0,2,从小到大遇到的所有人都讲不出这种话，都是让我恐让我惊让我狂让我惧，直到遇见菩萨，内心深处获得宁静[心],7922935829,特立独行的猪1027,https://weibo.com/u/7922935829,我的精神家园,河南 郑州,f,4,94,82,19,0,10,29
