,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
10,5037261313807372,2020253241,24年05月24日 13:10,从小都没教好责任意识家庭学校都是，总说怎样怎样这个孩子后半辈子毁了，为自己的行为承担应有的后果不是应该的吗？,来自山西,5037543462802066,1,3,从小都没教好责任意识家庭学校都是，总说怎样怎样这个孩子后半辈子毁了，为自己的行为承担应有的后果不是应该的吗？,3579477715,咸鱼喵喵头,https://weibo.com/u/3579477715,,,其他,f,58,89,212,69,0,7,76
11,5037261313807372,2020253241,24年05月25日 08:18,他的不容易和女孩子有关系吗，不容易就能随便伤害他人，还要法律干啥，可笑,来自山东,5037832345485701,1,0,他的不容易和女孩子有关系吗，不容易就能随便伤害他人，还要法律干啥，可笑,6166272734,种太阳花的小孩,https://weibo.com/u/6166272734,,,山东,f,138,487,3805,576,37,875,"1,488"
12,5037261313807372,2020253241,24年05月25日 05:19,成年人就是要为自己的错误付出代价，他做这种事情的时候难道没有考虑后果吗,来自福建,5037787419771089,1,0,成年人就是要为自己的错误付出代价，他做这种事情的时候难道没有考虑后果吗,5539197554,快陪我数星星,https://weibo.com/u/5539197554,,,福建,f,7,90,263,371,15,"1,585","1,971"
13,5037261313807372,2020253241,24年05月24日 09:42,大学是一个教书育人的地方，竟然包庇这种人，难道就是这样教人的吗？这样的人到社会上得祸害多少无辜少女呀啊,来自辽宁,5037491055233550,0,1,大学是一个教书育人的地方，竟然包庇这种人，难道就是这样教人的吗？这样的人到社会上得祸害多少无辜少女呀啊,6632720987,青色柠萌1999,https://weibo.com/u/6632720987,,少女心想要甜甜的爱,辽宁,f,3,60,13,4,0,2,6
14,5037261313807372,2020253241,24年05月25日 07:23,人应不应该承担自己做错事的后果？ 🙃 都是成年人搞什么东西,来自四川,5037818688831990,1,2,人应不应该承担自己做错事的后果？ 🙃 都是成年人搞什么东西,6463080232,微微一笑05205,https://weibo.com/u/6463080232,,热爱可抵岁月漫长,四川 成都,f,261,1474,6130,"3,866",707,"3,114","7,687"
15,5037261313807372,2020253241,24年05月24日 11:08,家庭因素并不是让他做这件事的理由，到底是谁规定的“弱”？教书育人的老师并不是人人都道德高尚，只是一份“铁饭碗”让一些人有恃无恐。,来自福建,5037512789330491,1,1,家庭因素并不是让他做这件事的理由，到底是谁规定的“弱”？教书育人的老师并不是人人都道德高尚，只是一份“铁饭碗”让一些人有恃无恐。,7294294369,几许Gis,https://weibo.com/u/7294294369,,早起发癫版 ｜望永远不卡文｜望自己的理性保持在感性之上,其他,f,1,364,541,92,1,1,94
16,5037261313807372,2020253241,24年05月23日 19:04,我还是那句话，不要在做错事后，才知道用自己的弱点来掩盖自己的错误，敢作敢当，像个人一样而不是狗一样,来自湖北,5037270198913917,1,22,我还是那句话，不要在做错事后，才知道用自己的弱点来掩盖自己的错误，敢作敢当，像个人一样而不是狗一样,7913339053,孜珠俄色一菩提,https://weibo.com/u/7913339053,,,其他,f,900,554,1747,"3,170",861,"9,955","13,986"
17,5037261313807372,2020253241,24年05月23日 22:40,不是偏爱“弱者”，就是爱男的。,来自四川,5037324662474842,3,156,不是偏爱“弱者”，就是爱男的。,7651482656,气泡soda水耶,https://weibo.com/u/7651482656,,看什么看,其他,f,5,20,293,107,5,137,249
18,5037261313807372,2020253241,24年05月23日 22:32,说实话，如果校方一开始的态度是调查清楚以后坚决的站在女方，安抚女方情绪，严肃的对男方批评教育，再商量是根据情节和校规应该通报批评还是开除学籍。这时候男方家属再向女方家属赔礼道歉，诚恳认错，女生说不定会看在老人的份上稍微给对方点教训就算了。现在这种情况，女生当然是会选择保护自己。,来自湖南,5037322517352375,1,124,说实话，如果校方一开始的态度是调查清楚以后坚决的站在女方，安抚女方情绪，严肃的对男方批评教育，再商量是根据情节和校规应该通报批评还是开除学籍。这时候男方家属再向女方家属赔礼道歉，诚恳认错，女生说不定会看在老人的份上稍微给对方点教训就算了。现在这种情况，女生当然是会选择保护自己。,1803972554,可爱熊宝宝s的妈,https://weibo.com/u/1803972554,,感恩,其他,f,593,1418,1696,"2,260",477,470,"3,207"
19,5037261313807372,2020253241,24年05月23日 20:22,对！就像我们莫名其妙被打，jc却说那不是打，构不成任何犯罪。没有报j回执，没有立案！就不了了之。对方花了钱找了关系，我们被打的却要遭受不公待遇。这个时代到底怎么了！！,来自辽宁,5037289921584438,0,42,对！就像我们莫名其妙被打，jc却说那不是打，构不成任何犯罪。没有报j回执，没有立案！就不了了之。对方花了钱找了关系，我们被打的却要遭受不公待遇。这个时代到底怎么了！！,2640690463,VC橙子檀檀水,https://weibo.com/u/2640690463,,,其他,f,385,340,2578,844,734,353,"1,931"
20,5037261313807372,2020253241,24年05月24日 00:02,"我也是被性侵，报案不管，求助大家帮帮我。<img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" /><img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" /><img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" /><img alt=""[苦涩]"" title=""[苦涩]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/7e/2021_bitter_org.png"" />",来自北京,5037345264374593,0,27,我也是被性侵，报案不管，求助大家帮帮我。[苦涩][苦涩][苦涩][苦涩],6911200518,我在上海工作8年遭受6年性暴力,https://weibo.com/u/6911200518,,我在上海工作8年，遭到6年性暴力，多次性骚扰，强奸。店被砸钱财被侵占，常年报警达百次，警方不但不受理 还对我执法暴力。,上海,m,29885,295,541,"67,940","181,524","604,248","853,712"
21,5037261313807372,2020253241,24年05月24日 18:00,"不是偏爱“弱者”是偏爱男性<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" />自杀男性一直在上热搜，反而一些女性的痛苦被淹的严严实实的<img alt=""[开学季]"" title=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" /> ",来自福建,5037616518661059,0,12,不是偏爱“弱者”是偏爱男性[开学季]自杀男性一直在上热搜，反而一些女性的痛苦被淹的严严实实的[开学季] http://t.cn/A6H9UCvu,6375518001,cyidufsytfjpvjgx,https://weibo.com/u/6375518001,,微博有问题评论看不了，有急事请私信喔 镇魂防搜,其他,m,153,1024,1171,"2,804",17,"1,427","4,248"
22,5037261313807372,2020253241,24年05月25日 08:08,不容易是他活该,来自陕西,5037829992221782,1,0,不容易是他活该,3627426232,咕噜魔法松球Q,https://weibo.com/u/3627426232,,镇魂丨问题不大,陕西,f,186,1067,21088,"4,411",220,"4,264","8,895"
23,5037261313807372,2020253241,24年05月24日 09:25,是的，好像&quot;强者&quot;天生就有原罪似的,来自福建,5037486774682549,1,2,"是的，好像""强者""天生就有原罪似的",6871584287,追光少年向阳而生,https://weibo.com/u/6871584287,,,福建 福州,f,380,865,3350,97,124,157,378
24,5037261313807372,2020253241,24年05月24日 00:08,"<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自浙江,5037346770124934,0,0,[心][心][心],5579353974,木偶与蝶,https://weibo.com/u/5579353974,,能治愈的从来不是时间，而是明白,河南 商丘,f,25,5104,3018,181,1,18,200
25,5037261313807372,2020253241,24年05月24日 09:28,"因为一些历史原因，穷即正义，弱即有理是植根在很多人内心的<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",来自上海,5037487670430833,0,4,因为一些历史原因，穷即正义，弱即有理是植根在很多人内心的[摊手],3224203872,叶子_佛系僚机莱的非佛系粉丝,https://weibo.com/u/3224203872,,这个人很懒，懒得骂人只骂你,上海 长宁区,f,6971,262,34128,"29,775","294,797","74,000","398,572"
26,5037261313807372,2020253241,24年05月25日 00:39,"所以除了这个问题我最近还在关注【放下助人情结】总是因为觉得别人也很惨所以让自己受苦<img alt=""[酸]"" title=""[酸]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/b3/hot_wosuanle_org.png"" />",来自山东,5037716796605256,0,0,所以除了这个问题我最近还在关注【放下助人情结】总是因为觉得别人也很惨所以让自己受苦[酸],7524750036,宝宝拉稀_kiroki,https://weibo.com/u/7524750036,,家有一猫一鼠ฅ• ◡ •ฅ,其他,f,132,415,825,"1,377",47,"1,479","2,903"
27,5037261313807372,2020253241,24年05月24日 19:43,"看到这个新闻想着找个民警男朋友，真挺可悲的🙏//<a href=/n/杏仁豆腐躺平中 usercard=""name=@杏仁豆腐躺平中"">@杏仁豆腐躺平中</a>:民警来了，才“敢”流泪，好想找个有正义感而且保护欲爆棚的警察或者律师当男朋友啊，感觉会很心安，当然，自己学会保护好自己是最重要的。",来自福建,5037642414297524,0,0,看到这个新闻想着找个民警男朋友，真挺可悲的🙏//@杏仁豆腐躺平中:民警来了，才“敢”流泪，好想找个有正义感而且保护欲爆棚的警察或者律师当男朋友啊，感觉会很心安，当然，自己学会保护好自己是最重要的。,7525954662,茶壶煮咖啡1229,https://weibo.com/u/7525954662,,废话一箩筐,福建 厦门,f,20,425,404,60,2,173,235
28,5037261313807372,2020253241,24年05月24日 16:00,其实只是爱难。,来自辽宁,5037586332778990,0,0,其实只是爱难。,6529273229,-方夏夜游纪-,https://weibo.com/u/6529273229,,旷怀云外心,其他,f,2720,568,764,"4,788",26,"1,390","6,204"
29,5037261313807372,2020253241,24年05月24日 11:45,"见呗<img alt=""[融化]"" title=""[融化]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/53/2022_melt_org.png"" />",来自河南,5037522133980646,0,0,见呗[融化],7843793024,无痛麻辣烫,https://weibo.com/u/7843793024,,“你当像鸟飞往你的山⛰️”,河南,f,55,155,784,281,59,"2,763","3,103"
30,5037261313807372,2020253241,24年05月24日 08:38,这种是非不分的辅导员应该下岗,来自福建,5037474975846136,0,1,这种是非不分的辅导员应该下岗,7651863018,知非syntax,https://weibo.com/u/7651863018,,💣号jin言就是互联网ba—权,福建,f,66,997,14209,"1,977","1,081","2,301","5,359"
31,5037261313807372,2020253241,24年05月24日 15:11,流氓在“福大”真是福大命大，如鱼得水。,来自上海,5037573978196532,0,3,流氓在“福大”真是福大命大，如鱼得水。,6011766029,Harlee2016,https://weibo.com/u/6011766029,,,上海 徐汇区,m,42,237,442,91,5,48,144
32,5037261313807372,2020253241,24年05月24日 12:31,大学辅导员就是和稀泥的存在,来自安徽,5037533585475383,0,2,大学辅导员就是和稀泥的存在,3211906225,会飞的贼deat,https://weibo.com/u/3211906225,,,上海,f,39,639,129,8,2,91,101
33,5037261313807372,2020253241,24年05月24日 09:13,男生吧，相对于教授是弱者，看跟谁比，逮住他确实该罚，那些教授博导对女生侵害，也得抓，但是难度无异于过蜀道，上青天。,来自北京,5037483859381603,0,2,男生吧，相对于教授是弱者，看跟谁比，逮住他确实该罚，那些教授博导对女生侵害，也得抓，但是难度无异于过蜀道，上青天。,2592048430,-幽墜-,https://weibo.com/u/2592048430,,梦を抱きしめろ そして どんな时でも ソルジャの夸りを手放すな。by--Zacks,北京 海淀区,m,62,22,860,108,86,23,217
34,5037261313807372,2020253241,24年05月25日 00:34,这个社会，疯了,来自内蒙古,5037715626393711,0,1,这个社会，疯了,1791562105,一半的wo,https://weibo.com/u/1791562105,,一个笨笨的人,海外,f,327,278,116,14,0,31,45
35,5037261313807372,2020253241,24年05月24日 01:09,"真的是这样啊！如果处理不好的话，只会让变态感受不到事情的严重性，那他就只会再犯，那么收到伤害的就还会有更多这样的女孩。真的好心疼受害者，也很佩服她的勇敢<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自福建,5037361960584928,0,2,真的是这样啊！如果处理不好的话，只会让变态感受不到事情的严重性，那他就只会再犯，那么收到伤害的就还会有更多这样的女孩。真的好心疼受害者，也很佩服她的勇敢[泪][泪][泪],6581956646,丸子肉骨头,https://weibo.com/u/6581956646,,幸与不幸都有尽头,其他,f,156,1732,37,7,0,5,12
36,5037261313807372,2020253241,24年05月25日 09:25,"回复<a href=/n/布谷布谷com usercard=""name=@布谷布谷com"">@布谷布谷com</a>:那个当年正常录取了，后来他还说寝室的人都孤立他啥的，当年表白墙有人发。",来自山东,5037849309352179,0,0,回复@布谷布谷com:那个当年正常录取了，后来他还说寝室的人都孤立他啥的，当年表白墙有人发。,7745607858,lmsnsisn,https://weibo.com/u/7745607858,,,其他,f,0,229,154,13,0,1,14
37,5037261313807372,2020253241,24年05月25日 00:53,你没搞懂内层逻辑,来自山东,5037720462167614,0,0,你没搞懂内层逻辑,1784741333,Yvette_Stand_Still,https://weibo.com/u/1784741333,,对一种行为，有权力下定义者，才是真正的强者。,山东 东营,f,140,126,7339,806,409,254,"1,469"
38,5037261313807372,2020253241,24年05月25日 00:42,我们希望用爱去面对这个世界，包容每一个人，不是一点事，就永世不得翻身。,来自江苏,5037717672955019,0,0,我们希望用爱去面对这个世界，包容每一个人，不是一点事，就永世不得翻身。,7594140489,蓝婶婶超级小炒肉,https://weibo.com/u/7594140489,,,北京,m,3,386,0,0,0,0,0
39,5037261313807372,2020253241,24年05月25日 00:37,为什么总是要让受害者退让。。。。。让她 独自承受和消化这份不公与痛苦，，，，,来自湖南,5037716507198760,0,0,为什么总是要让受害者退让。。。。。让她 独自承受和消化这份不公与痛苦，，，，,7026062757,清秋随迎,https://weibo.com/u/7026062757,,这一生只想好好认真喜欢一人“zhangxueying”❤️（佛系＋颜粉）,其他,f,45,923,983,586,18,"1,168","1,772"
40,5037261313807372,2020253241,24年05月24日 23:46,转发,来自福建,5037703583762983,0,0,转发,1765561164,ayuyi喵,https://weibo.com/u/1765561164,,负能量者，社会喷子，祝我早日安息,福建 福州,f,1064,163,3106,"4,551","1,003",327,"5,881"
41,5037261313807372,2020253241,24年05月24日 15:23,可以,来自福建,5037577023261826,0,0,可以,7880113756,拨得云海见天日,https://weibo.com/u/7880113756,,,福建 三明,m,0,196,8,3,0,7,10
42,5037261313807372,2020253241,24年05月24日 09:03,苍蝇和蛋,来自上海,5037481244756722,0,0,苍蝇和蛋,6159037124,瓦兰格1号,https://weibo.com/u/6159037124,,,其他,m,95,372,8,35,0,17,52
43,5037261313807372,2020253241,24年05月24日 08:56,不是你弱你有理，但是这个世界就是会喜欢偏向弱者,来自江苏,5037479582764262,0,0,不是你弱你有理，但是这个世界就是会喜欢偏向弱者,7428527425,失心疯重度病人,https://weibo.com/u/7428527425,,别惹别烦，脾气不好,浙江,f,95,533,3398,"1,627",153,"1,346","3,126"
44,5037261313807372,2020253241,24年05月24日 07:53,应该是怕闹大了对学校声誉不好？,来自重庆,5037463669573342,0,0,应该是怕闹大了对学校声誉不好？,2118736315,冷酷仙境与重庆森林,https://weibo.com/u/2118736315,,,海外 越南,m,146,403,2756,130,51,693,874
45,5037261313807372,2020253241,24年05月24日 02:13,"6//<a href=/n/布谷布谷com usercard=""name=@布谷布谷com"">@布谷布谷com</a>:20年虐狗的那个准研究生也没有后续，当时应该是依旧录取了",来自上海,5037378055438822,0,0,6//@布谷布谷com:20年虐狗的那个准研究生也没有后续，当时应该是依旧录取了,7729132142,装满我的backpack,https://weibo.com/u/7729132142,,越来越好的小背包 (成分复杂 私人领域 禁止执法 介意慎关,上海,f,20,307,1458,618,51,382,"1,051"
46,5037261313807372,2020253241,24年05月24日 01:29,福大经管复试暗箱操作也是吃相很难看呢,来自福建,5037367168337487,0,0,福大经管复试暗箱操作也是吃相很难看呢,7497684388,宇宙无敌暴躁小昕,https://weibo.com/u/7497684388,,敢嘴我担一个字我就冲死你担,其他,f,3,53,11,18,0,18,36
47,5037261313807372,2020253241,24年05月24日 00:10,其实可能不是偏向弱者，就是对男的更宽容而已,来自江苏,5037347344746823,0,0,其实可能不是偏向弱者，就是对男的更宽容而已,7375410235,不加糖小甜兔,https://weibo.com/u/7375410235,,最喜欢玩微博了,其他,f,131,490,1557,"1,093",20,"2,007","3,120"
48,5037261313807372,2020253241,24年05月23日 23:05,"太离谱了<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自湖北,5037330925095327,0,1,太离谱了[允悲],3799322465,多学点习oO,https://weibo.com/u/3799322465,,欲善其终，必固其始。,其他,f,8,146,9,0,0,17,17
49,5037261313807372,2020253241,24年05月23日 19:42,"lgdl<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自福建,5037279802296211,0,1,lgdl[允悲],5896994302,抓鸭子抓几只嘎嘎嘎嘎嘎嘎,https://weibo.com/u/5896994302,,喜欢zj的别点进来,上海 普陀区,f,104,392,1495,799,3,346,"1,148"
50,5037261313807372,2020253241,24年05月24日 08:39,"不是偏爱弱者，而是涉及到蝻性，就想方设法替他找出“弱”替他开脱<img alt=""[白眼]"" title=""[白眼]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ef/2018new_landelini_org.png"" />",来自湖南,5037475430663560,0,4,不是偏爱弱者，而是涉及到蝻性，就想方设法替他找出“弱”替他开脱[白眼],6874524699,顾春酲124,https://weibo.com/u/6874524699,,- ̗̀(๑ᵔ⌔ᵔ๑),湖南 长沙,f,8,59,622,60,19,88,167
51,5037261313807372,2020253241,24年05月27日 02:41,各位姐妹看过来 我这有更坏的,来自福建,5038472488289343,0,0,各位姐妹看过来 我这有更坏的,7913801930,被辅导员霸凌的妹妹,https://weibo.com/u/7913801930,,,其他,f,0,1,1,0,0,0,0
52,5037261313807372,2020253241,24年05月24日 23:22,我当过高中班主任，因为早上跑早操，有一个学生脚疼不方便，天天跟我请假，学生经常请假是不允许的，但我看着他走路一拐一拐的样子真的很心酸，所以每次请假我都批了。直到有天我看到他正常走路了，但是他没看到我，我过去问他脚还疼么？他说还是老样子很疼，然后在我面前装一瘸一拐的走路，恶心吐了,来自山西,5037697622347097,0,1,我当过高中班主任，因为早上跑早操，有一个学生脚疼不方便，天天跟我请假，学生经常请假是不允许的，但我看着他走路一拐一拐的样子真的很心酸，所以每次请假我都批了。直到有天我看到他正常走路了，但是他没看到我，我过去问他脚还疼么？他说还是老样子很疼，然后在我面前装一瘸一拐的走路，恶心吐了,7742352823,六月最美丽,https://weibo.com/u/7742352823,,,山西 太原,m,1,24,117,6,0,39,45
53,5037261313807372,2020253241,24年05月24日 10:11,不是偏爱弱者，是为了学校名声好吧,来自江西,5037498468406284,0,0,不是偏爱弱者，是为了学校名声好吧,5631719138,胡rua,https://weibo.com/u/5631719138,,佛系，此间归来,江西,m,9,152,54,0,0,3,3
54,5037261313807372,2020253241,24年05月25日 08:40,"30岁还猥亵叫家长的东西能是什么好玩意<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自山东,5037837893764770,0,0,30岁还猥亵叫家长的东西能是什么好玩意[允悲],7877533671,风吹幡动时_,https://weibo.com/u/7877533671,,蠢如朱难保又来看你叠啦,其他,f,10,868,3097,246,15,160,421
55,5037261313807372,2020253241,24年05月25日 00:38,同意！！！这种偏爱弱者真的遍布社会各处。。。是他是很惨，怎么了？他就算再惨，他也可以有权选择不去做这件事情，那既然他选择做了，那他就是错的。他多惨，他都是错的。,来自福建,5037716764888903,1,0,同意！！！这种偏爱弱者真的遍布社会各处。。。是他是很惨，怎么了？他就算再惨，他也可以有权选择不去做这件事情，那既然他选择做了，那他就是错的。他多惨，他都是错的。,7744758256,江沂_ker,https://weibo.com/u/7744758256,,N面不粘锅好吧,其他,f,1,108,28,15,0,56,71
56,5037261313807372,2020253241,24年05月24日 17:49,这个辅导员可以滚蛋了,来自上海,5037613849510057,0,0,这个辅导员可以滚蛋了,7768337200,一颗菩提紫,https://weibo.com/u/7768337200,,,上海,f,0,26,540,103,5,163,271
57,5037261313807372,2020253241,24年05月24日 16:20,很多辅导员都很🗡️,来自上海,5037591282584745,0,0,很多辅导员都很🗡️,5806506741,小狗小狗比巴卜,https://weibo.com/u/5806506741,,这一年要更开心！☀️镇魂,上海 浦东新区,f,232,358,2934,"3,929",107,"3,454","7,490"
58,5037261313807372,2020253241,24年05月24日 16:10,"可怜之人必有可恨之处！！有一个理性的思维太重要了吧，这个辅导员明显考虑的太多，同情弱者，改天让他也吃个亏试一下。这不是他能干这种龌龊事的理由，神经质，看着就来气<img alt=""[怒]"" title=""[怒]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/f6/2018new_nu_org.png"" />是我我就能在那个电梯角落按着他暴打一顿，门不是没开嘛，看老子能给你打成什么样，让你爬着出去",来自福建,5037588920928086,0,0,可怜之人必有可恨之处！！有一个理性的思维太重要了吧，这个辅导员明显考虑的太多，同情弱者，改天让他也吃个亏试一下。这不是他能干这种龌龊事的理由，神经质，看着就来气[怒]是我我就能在那个电梯角落按着他暴打一顿，门不是没开嘛，看老子能给你打成什么样，让你爬着出去,7394034316,扶摇直上不内耗,https://weibo.com/u/7394034316,,你笑起来真像好天气👒,福建 福州,f,6,789,261,89,3,286,378
