,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
10,5039307523624686,5382192704,24年05月30日 17:04,愿都安好，能被好人家收养！🙏🙏🙏,来自广东,5039776745129237,0,15,愿都安好，能被好人家收养！🙏🙏🙏,2155187924,chival--请善待众生,https://weibo.com/u/2155187924,莫道群生性命微，一般骨肉一般皮！ 血肉淋漓味足珍，一般苦痛怨难伸！ 设身处地扪心想，谁肯将刀割自身？它若死时你救它，你若死时天救你！,广东 广州,m,1278,612,22870,"3,955","27,622","1,375","32,952",
11,5039307523624686,5382192704,24年05月30日 16:14,回回真的好有神性 好有爱一条狗,来自北京,5039764061819371,0,8,回回真的好有神性 好有爱一条狗,5308329254,职场大头兵何时飞升成功实现职业,https://weibo.com/u/5308329254,工作中的互联网民工，生活中的勇士,北京,f,173,980,10316,77,24,158,259,
12,5039307523624686,5382192704,24年05月30日 06:00,回回这个小狗狗太棒了，真心希望它有个好的归宿,来自辽宁,5039609576424582,0,5,回回这个小狗狗太棒了，真心希望它有个好的归宿,3807354000,心静如水00心烦意乱,https://weibo.com/u/3807354000,,其他,m,249,1765,4211,211,68,695,974,
13,5039307523624686,5382192704,24年05月30日 07:59,但是福州大学保安和保洁近期已经抓好多只狗狗卖去狗肉馆，连新生狗都处理了,来自北京,5039639527688944,0,7,但是福州大学保安和保洁近期已经抓好多只狗狗卖去狗肉馆，连新生狗都处理了,6934919253,王子汐儿,https://weibo.com/u/6934919253,,河北 石家庄,f,234,1447,2639,144,14,328,486,
14,5039307523624686,5382192704,24年05月29日 21:58,希望多谢爱护狗狗的人，不爱也不要伤害🙏,来自重庆,5039488403246280,0,6,希望多谢爱护狗狗的人，不爱也不要伤害🙏,6211950879,哪吒三毛金刚葫芦娃_,https://weibo.com/u/6211950879,如果最后那个人是你……那么再等等真的没什么……,海外 马来西亚,m,92,324,855,86,16,208,310,
15,5039307523624686,5382192704,24年05月31日 20:31,"回回🙏🙏🙏有灵性的，愿妈祖娘娘护佑它，慈悲<img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />",来自河北,5040191247221372,0,3,回回🙏🙏🙏有灵性的，愿妈祖娘娘护佑它，慈悲[作揖],5232652676,梁祝化蝶千古情,https://weibo.com/u/5232652676,寄情于山水之间、独来独往，不装不作，低调做人,湖北 武汉,f,331,187,6484,79,0,"1,154","1,233",
16,5039307523624686,5382192704,24年05月30日 06:55,回回和他的小伙伴,来自福建,5039623445153758,0,3,回回和他的小伙伴,7883907760,野生小阿姨-bli,https://weibo.com/u/7883907760,想象 你的相爱 编织的谎言懈怠,北京,f,16,341,1036,14,17,119,150,
17,5039307523624686,5382192704,24年05月29日 12:06,🙏🙏🙏,来自江苏,5039339442800959,0,1,🙏🙏🙏,3373740982,欢熊圆妞妹,https://weibo.com/u/3373740982,这世界破破烂烂，唯有小狗缝缝补补！祈祷全天下所有毛孩子都能远离虐SA，疾病，遗弃，走丢，被困等一切灾难！,江苏 南京,f,101,271,2980,132,256,60,448,
18,5039307523624686,5382192704,24年06月25日 21:34,不是最近福州大学又发生了虐狗的事情吗？？,来自广东,5049266870161412,0,0,不是最近福州大学又发生了虐狗的事情吗？？,7870630544,RushwindJoe,https://weibo.com/u/7870630544,,其他,m,13,570,8,4,0,31,35,
19,5039307523624686,5382192704,24年06月02日 02:40,有个小家伙看到你好高兴,来自上海,5040646442451575,0,1,有个小家伙看到你好高兴,7479733782,Mangata1982,https://weibo.com/u/7479733782,,上海,f,13,346,2805,18,105,90,213,
20,5039307523624686,5382192704,24年06月01日 21:03,希望能有好心人收养它们,来自福建,5040561608726898,0,1,希望能有好心人收养它们,1772513201,Elephantssssss,https://weibo.com/u/1772513201,如果你没事做、可不可以一直喜欢我、,福建 厦门,m,14357,369,20144,"9,958",405,"3,668","14,031",武夷山市象与荣耀工作室经营者
21,5039307523624686,5382192704,24年05月30日 23:02,"🙏🙏🙏<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自广东,5039866814136728,0,0,🙏🙏🙏[心][心][心],1337451755,穎Awing,https://weibo.com/u/1337451755,萬物有靈 眾生平等,广东 广州,f,524,768,5686,"1,341",730,432,"2,503",
22,5039307523624686,5382192704,24年05月30日 20:52,小小那个是余华吗,来自广西,5039834131862457,0,1,小小那个是余华吗,5231965008,超级无敌厉害的第一暴龙战士,https://weibo.com/u/5231965008,别惹我,上海,f,368,47,0,0,0,0,0,
23,5039307523624686,5382192704,24年05月30日 12:39,回回那小尾巴摇得哦~,来自四川,5039709947167931,0,1,回回那小尾巴摇得哦~,1698194380,wffice,https://weibo.com/u/1698194380,,四川 成都,f,489,308,1911,"4,584",887,199,"5,670",
24,5039307523624686,5382192704,24年05月29日 20:52,"好多小可爱<img alt=""[色]"" title=""[色]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/9d/2018new_huaxin_org.png"" />",来自湖南,5039471699690675,0,1,好多小可爱[色],1784383410,陈行一路,https://weibo.com/u/1784383410,不要拿着别人的地图找自己的路，请你做最真实的自己！,湖南 永州,f,326,200,254,327,28,20,375,
25,5039307523624686,5382192704,24年05月29日 14:33,"好暖心的学校<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />",来自湖南,5039376350580113,0,2,好暖心的学校[心],7204950938,糖三与猫,https://weibo.com/u/7204950938,,湖南,f,104,620,933,31,9,159,199,
26,5039307523624686,5382192704,24年05月29日 10:03,哦,来自山东,5039308289608902,0,0,哦,7870338326,我是种花家的小面包的爹,https://weibo.com/u/7870338326,头像那个是我儿子,山东 威海,m,9,1646,1964,46,11,51,108,
27,5039307523624686,5382192704,24年05月31日 00:53,🙏🙏🙏,来自广西,5039894773106438,0,0,🙏🙏🙏,2049144133,L-U-C-A-Z,https://weibo.com/u/2049144133,,其他,m,1727,130,5022,"1,232",208,"3,085","4,525",
28,5039307523624686,5382192704,24年06月03日 19:27,喜欢就带回家，别把自己的爱心变成别人的麻烦,来自上海,5041262220021282,0,1,喜欢就带回家，别把自己的爱心变成别人的麻烦,6461226147,银光提琴手,https://weibo.com/u/6461226147,OHG,上海,m,48,175,1056,15,0,30,45,
29,5039307523624686,5382192704,24年05月31日 07:54,"//<a href=/n/喵呜就是一爪子 usercard=""name=@喵呜就是一爪子"">@喵呜就是一爪子</a>:在另外的视频看到，这个斑点狗狗，还和学生们一起刨土救了一只因塌方被困的小猫咪。",来自福建,5040000792791410,0,1,//@喵呜就是一爪子:在另外的视频看到，这个斑点狗狗，还和学生们一起刨土救了一只因塌方被困的小猫咪。,2272940624,杀不死的Pier,https://weibo.com/u/2272940624,小皮是胖阿姨,福建 厦门,f,512,1173,1716,"1,178",267,"1,024","2,469",
30,5039307523624686,5382192704,24年05月30日 08:40,可怜的毛孩子👶🏻👶🏻,来自重庆,5039649808712071,0,3,可怜的毛孩子👶🏻👶🏻,5979948200,纯雪cs神,https://weibo.com/u/5979948200,,重庆,f,10,74,3,2,0,5,7,
31,5039307523624686,5382192704,24年05月29日 22:59,"感谢学校的宽容<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />希望不爱也请别伤害！🙏",来自湖南,5039503577977342,0,2,感谢学校的宽容[赞]希望不爱也请别伤害！🙏,1011006197,大兵CL,https://weibo.com/u/1011006197,,湖南 长沙,m,65,289,3369,240,136,62,438,
32,5039307523624686,5382192704,24年06月23日 11:50,"为狗狗绝育<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />避免繁殖",来自四川,5048394938843841,0,0,为狗狗绝育[赞]避免繁殖,2306075303,爱它_听雨,https://weibo.com/u/2306075303,动物不会说话！我们帮它们说,四川 成都,f,4002,1050,29719,"17,087","89,638","18,121","124,846",
33,5039307523624686,5382192704,24年06月18日 22:12,它们只是想活着在这个世界上却是这麽的难！,来自天津,5046739671188941,0,0,它们只是想活着在这个世界上却是这麽的难！,5919828149,旟孓偕栳03386,https://weibo.com/u/5919828149,,北京,f,14,138,199,1,2,89,92,
34,5039307523624686,5382192704,24年06月17日 23:56,母校对毛孩子很好,来自云南,5046403313435348,0,0,母校对毛孩子很好,1870509720,vijay仔,https://weibo.com/u/1870509720,一个有人疼的小老虎,云南 昆明,f,175,554,340,296,91,183,570,
35,5039307523624686,5382192704,24年06月13日 23:27,回回太乖了！,来自四川,5044946424040564,0,0,回回太乖了！,2349376813,ZcynYthiaQ,https://weibo.com/u/2349376813,管你屁事。管我屁事。,四川 成都,f,784,852,1312,"7,011",188,"2,137","9,336",
36,5039307523624686,5382192704,24年06月11日 08:41,"我怎么看到回回了！我的小英雄<img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[抱一抱]"" title=""[抱一抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/af/2020_hug_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" /><img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自河南,5043998775312635,0,0,我怎么看到回回了！我的小英雄[抱一抱][抱一抱][抱一抱][泪][泪][泪][泪],1800397911,这是一只海怪,https://weibo.com/u/1800397911,"take that jump,do not fear the fall",北京 朝阳区,f,158,206,2367,280,151,409,840,
37,5039307523624686,5382192704,24年06月08日 12:45,福州大学前几天不是还被爆出虐杀猫猫事件嘛,来自山东,5042972973074370,0,0,福州大学前几天不是还被爆出虐杀猫猫事件嘛,1849025067,-菜菜是个好菇凉-,https://weibo.com/u/1849025067,永远不要跟愚蠢的人计较和争辩,山东 青岛,f,935,312,12558,"2,257",471,"1,597","4,325",
38,5039307523624686,5382192704,24年06月07日 17:24,这是个有爱的校园，这才是真正教书育人的地方！！,来自辽宁,5042680878862646,0,0,这是个有爱的校园，这才是真正教书育人的地方！！,1006311447,酱似滴春暖花开,https://weibo.com/u/1006311447,依心而行，无悔人生…💖💚❤️💛💝,辽宁 大连,f,69,506,3120,599,47,887,"1,533",
39,5039307523624686,5382192704,24年06月01日 17:20,"都好可爱<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />学校真好能包容这些狗狗<img alt=""[悲伤]"" title=""[悲伤]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ee/2018new_beishang_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自四川,5040505505448912,0,0,都好可爱[心]学校真好能包容这些狗狗[悲伤][good],7839754562,Vv小黑裙V,https://weibo.com/u/7839754562,,四川,f,0,24,14,0,0,0,0,
40,5039307523624686,5382192704,24年05月31日 12:31,好乖乖好可爱的狗狗呀，喜欢那只黄色的土狗,来自江苏,5040070300535592,0,0,好乖乖好可爱的狗狗呀，喜欢那只黄色的土狗,7287012937,世间再无永动机,https://weibo.com/u/7287012937,圣巢充满了悲剧，而我所见皆是奇迹,江苏,f,6,303,404,4,0,10,14,
41,5039307523624686,5382192704,24年05月29日 18:23,学校里这么多流浪狗，学生怕吗？会不会英语学生回宿舍或者上课？,来自上海,5039434141533434,0,0,学校里这么多流浪狗，学生怕吗？会不会英语学生回宿舍或者上课？,2131997493,叽小绿,https://weibo.com/u/2131997493,呼吁文明养宠，不支持随意投喂流浪猫狗。遛狗不拴绳者死,福建 厦门,f,545,750,5324,"3,459",321,608,"4,388",
42,5039307523624686,5382192704,24年05月29日 13:08,好有爱心学校。,来自浙江,5039354957008813,0,1,好有爱心学校。,5642404499,塑料韭菜,https://weibo.com/u/5642404499,,其他,f,109,223,148,6,0,8,14,
43,5039307523624686,5382192704,24年06月02日 07:53,请千万善待他们,来自上海,5040725314241651,0,1,请千万善待他们,6444995359,我是小二郎201712,https://weibo.com/u/6444995359,,上海,f,220,534,1354,6,4,154,164,
44,5039307523624686,5382192704,24年05月29日 22:06,这个我认识，是回回,来自江苏,5039490407598652,0,3,这个我认识，是回回,5281135821,呼噜咕噜喵喵,https://weibo.com/u/5281135821,,重庆 九龙坡区,f,75,25,31,55,0,34,89,
45,5039307523624686,5382192704,24年06月02日 00:59,大学就应该是这样包容的样子。善待这些动物，地球又不只属于人类,来自浙江,5040621167578373,0,0,大学就应该是这样包容的样子。善待这些动物，地球又不只属于人类,7216716845,MrSun08046,https://weibo.com/u/7216716845,,其他,m,38,292,242,31,1,111,143,
46,5039307523624686,5382192704,24年05月30日 05:50,这么多流浪狗，当地坏人太多了,来自辽宁,5039607013965844,1,0,这么多流浪狗，当地坏人太多了,7322560219,谈小风生,https://weibo.com/u/7322560219,,其他,m,0,274,18,0,0,2,2,
47,5039307523624686,5382192704,24年06月25日 05:29,"学校领导以及全体师生都是很好的人。善待生命善待动物！<img alt=""[赞]"" title=""[赞]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e6/2018new_zan_org.png"" />",来自广东,5049023994527833,0,1,学校领导以及全体师生都是很好的人。善待生命善待动物！[赞],5428533582,花飞暖融香颊60482,https://weibo.com/u/5428533582,宠物，摄影，旅游，音乐，美食。,广东,f,3589,382,29715,"133,343","11,282","154,028","298,653",综艺博主 超话粉丝大咖（柳云龙超话）
48,5039307523624686,5382192704,24年06月07日 11:18,这大学真好,来自辽宁,5042588860023638,0,0,这大学真好,6445319234,可爱侵略_tt,https://weibo.com/u/6445319234,2024，势不可挡。,其他,f,135,278,4528,"1,378",957,480,"2,815",超话粉丝钻咖（肖战超话）
49,5039307523624686,5382192704,24年06月03日 17:40,保佑孩子们都平安 都能受到善待 远离一切邪恶,来自上海,5041235215518496,0,0,保佑孩子们都平安 都能受到善待 远离一切邪恶,7924492963,Gkrjbeb,https://weibo.com/u/7924492963,,其他,m,0,5,0,0,0,0,0,
50,5039307523624686,5382192704,24年05月31日 07:01,"<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" /><img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" /><img alt=""[作揖]"" title=""[作揖]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/e7/2018new_zuoyi_org.png"" />",来自甘肃,5039987433407915,0,1,[心][心][心][鲜花][鲜花][鲜花][作揖][作揖][作揖],5876974018,用户5876974018,https://weibo.com/u/5876974018,勿以恶小而为之，勿以善小而不为！ 爱出者爱返，福往者福来！ 人人都爱富，却不知贫穷富贵皆由自己造！,陕西,m,1127,105,4033,"7,756","8,070","18,268","34,094",
51,5039307523624686,5382192704,24年05月30日 02:58,"善待它们<img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" /><img alt=""[good]"" title=""[good]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_good_org.png"" />",来自江苏,5039563867947853,0,3,善待它们[心][心][心][心][good],3846219447,用户3846219447,https://weibo.com/u/3846219447,,其他,m,5,96,95,11,4,38,53,
52,5039307523624686,5382192704,24年05月29日 23:52,"可怜的毛孩子<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自河南,5039517058207395,0,1,可怜的毛孩子[泪],6895514571,花香201703,https://weibo.com/u/6895514571,,湖北 咸宁,f,49,4980,3770,110,2,36,148,
53,5039307523624686,5382192704,24年05月29日 14:15,回回是外国的一个牧牛犬吧,来自河南,5039371919822129,0,0,回回是外国的一个牧牛犬吧,6986739597,讨厌成都一定要逃离成都,https://weibo.com/u/6986739597,。,河南,f,35,291,5187,280,358,"1,290","1,928",
