,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
16,5037248213419852,7799872068,24年05月23日 17:53,热搜竟然撤了……,来自广东,5037252474044735,0,4,热搜竟然撤了……,1670188520,喜羊羊爱笑笑大胖纸,https://weibo.com/u/1670188520,,生活理应美好善良。,广东 广州,f,507,475,760,575,119,150,844
17,5037248213419852,7799872068,24年05月25日 00:39,1111111,来自福建,5037716993738656,0,0,1111111,6070883119,日奈森-泠泠,https://weibo.com/u/6070883119,,把喜欢写在风里，从此整个世界都是你.,海外 日本,f,79,102,3,0,0,9,9
18,5037248213419852,7799872068,24年05月24日 09:29,福大表白墙是被注销了嘛？ 搜不到这个账号了，一有事情第一时间要做的就是捂嘴？,来自福建,5037487938078925,0,0,福大表白墙是被注销了嘛？ 搜不到这个账号了，一有事情第一时间要做的就是捂嘴？,6930180054,南方菇凉北方胃,https://weibo.com/u/6930180054,,,其他,f,27,129,706,124,6,147,277
19,5037248213419852,7799872068,24年05月23日 21:12,顶！,来自陕西,5037302419819947,0,0,顶！,7632084538,梅子鱼饼,https://weibo.com/u/7632084538,,清醒时分，平波致远。,其他,f,8,98,97,113,0,138,251
20,5037248213419852,7799872068,24年05月23日 20:52,真颠啊 这都保,来自福建,5037297395569474,0,0,真颠啊 这都保,6796383526,星漫宙野,https://weibo.com/u/6796383526,,企鹅第一，汪汪第一，雪怪第一,其他,f,8,136,477,417,5,291,713
21,5037248213419852,7799872068,24年05月23日 20:04,高考考了好多年，但是没学道德是吧？,来自福建,5037285307059886,0,0,高考考了好多年，但是没学道德是吧？,2062201893,让坏心情去流浪,https://weibo.com/u/2062201893,,,海外,f,428,872,1883,"1,785",104,479,"2,368"
22,5037248213419852,7799872068,24年05月23日 19:39,感觉和清华朱令案一个操作，不管出了啥事，学校先想着把问题压下来,来自内蒙古,5037279003543571,0,0,感觉和清华朱令案一个操作，不管出了啥事，学校先想着把问题压下来,7211096457,围脖某用户,https://weibo.com/u/7211096457,,,内蒙古,m,5,731,2,2,0,11,13
23,5037248213419852,7799872068,24年05月23日 19:10,up！,来自福建,5037271732716635,0,0,up！,5665075086,PG屁噶,https://weibo.com/u/5665075086,,盗号死ma,湖南 株洲,f,75,422,76,67,0,98,165
24,5037248213419852,7799872068,24年05月23日 19:03,追剧的时候，也对真实社会的正义表达出支持！等警方通告！,来自湖南,5037270005974919,0,0,追剧的时候，也对真实社会的正义表达出支持！等警方通告！,7888111470,蜜蜂飞呀飞912,https://weibo.com/u/7888111470,,,其他,f,29,174,1192,277,26,517,820
25,5037248213419852,7799872068,24年05月23日 19:00,最讨厌这种烂好人,来自四川,5037269162922680,0,0,最讨厌这种烂好人,1837859450,M不想长大的猪M,https://weibo.com/u/1837859450,,大爱Eason,四川 成都,f,70,1485,564,62,32,173,267
26,5037248213419852,7799872068,24年05月23日 18:47,太大胆，没准是惯犯,来自河北,5037265878781086,0,0,太大胆，没准是惯犯,7481642963,他乡的童年v,https://weibo.com/u/7481642963,,,其他,m,5,298,39,6,0,54,60
27,5037248213419852,7799872068,24年05月23日 18:41,顶,来自福建,5037264306181446,0,0,顶,6533147191,冬日饼干_,https://weibo.com/u/6533147191,,,其他,f,2,253,190,56,0,97,153
28,5037248213419852,7799872068,24年05月23日 18:25,学校就是不想担责 拼命删帖 压热度,来自广东,5037260470748486,0,0,学校就是不想担责 拼命删帖 压热度,6148554676,二氧化猛女,https://weibo.com/u/6148554676,,,福建 南平,f,29,947,58,23,0,160,183
29,5037248213419852,7799872068,24年05月23日 18:20,"会有报应的<img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" />",来自上海,5037259105503532,0,0,会有报应的[哈哈],7773031089,Wondercolts,https://weibo.com/u/7773031089,,,其他,f,6,518,474,14,1,116,131
30,5037248213419852,7799872068,24年05月23日 18:00,顶,来自福建,5037254152556855,0,0,顶,5261472209,巴克八小狗,https://weibo.com/u/5261472209,,,福建 泉州,f,109,392,105,24,0,33,57
31,5037248213419852,7799872068,24年05月23日 17:57,顶,来自浙江,5037253376346890,0,1,顶,6443433988,我不是牛马是什么马,https://weibo.com/u/6443433988,,,其他,f,10,461,116,21,0,18,39
32,5037248213419852,7799872068,24年05月23日 17:56,顶,来自福建,5037253078813757,0,0,顶,7406508650,阿努比斯之秤,https://weibo.com/u/7406508650,,亚文化圈品鉴者（？,其他,f,13,64,223,188,6,522,716
33,5037248213419852,7799872068,24年05月23日 17:55,顶,来自福建,5037252965306950,0,0,顶,3066547113,用户4364943765,https://weibo.com/u/3066547113,,。。。,其他,m,45,151,0,0,0,0,0
34,5037248213419852,7799872068,24年05月23日 17:55,顶,来自重庆,5037252864903162,0,0,顶,7888289476,今年二十八岁呀,https://weibo.com/u/7888289476,,龙行龘龘！,其他,m,0,2,2,0,0,0,0
35,5037248213419852,7799872068,24年05月23日 17:54,"热搜呢<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自云南,5037252553736866,0,0,热搜呢[抱抱],6261141199,Angelalcx,https://weibo.com/u/6261141199,,,其他,f,9,345,43,2,0,76,78
36,5037248213419852,7799872068,24年05月23日 17:53,顶,来自福建,5037252399335141,0,0,顶,7759696168,Apotop,https://weibo.com/u/7759696168,,花会自然开，老天会爱笨小孩,其他,f,0,81,12,0,0,1,1
37,5037248213419852,7799872068,24年05月23日 17:53,天,来自福建,5037252294214390,0,0,天,6026832712,半梦Freedom,https://weibo.com/u/6026832712,,,其他,f,174,1816,551,"1,114",0,"1,495","2,609"
38,5037248213419852,7799872068,24年05月23日 17:53,扩散,来自广东,5037252258566293,0,1,扩散,5863071137,只准注视我,https://weibo.com/u/5863071137,,,广东,m,43,402,1525,424,105,"6,284","6,813"
39,5037248213419852,7799872068,24年05月23日 17:52,"<a href=/n/福州大学 usercard=""name=@福州大学"">@福州大学</a>",来自广东,5037252092102562,0,0,@福州大学,7650696822,吉尔吉斯等会,https://weibo.com/u/7650696822,,,新疆,m,2,65,2,0,0,1,1
40,5037248213419852,7799872068,24年05月23日 17:48,？,来自中国香港,5037251178006454,0,0,？,7495424651,Bruce200112,https://weibo.com/u/7495424651,,,四川,m,0,249,0,0,0,0,0
41,5037248213419852,7799872068,24年05月23日 17:48,顶,来自福建,5037251099099914,0,0,顶,7864578139,LOEy_33,https://weibo.com/u/7864578139,,,其他,f,0,48,102,3,0,4,7
42,5037248213419852,7799872068,24年05月23日 20:40,"持续关注，别以为能压热度敷衍了事<img alt=""[太开心]"" title=""[太开心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/1e/2018new_taikaixin_org.png"" />",来自广东,5037294356534898,0,0,持续关注，别以为能压热度敷衍了事[太开心],7879781935,意识觉醒读物推荐bot,https://weibo.com/u/7879781935,,♀⭕小说、综艺节目、纪录片和书籍推荐，雌鹰展翅,其他,f,28,2,25,24,9,142,175
43,5037248213419852,7799872068,24年05月23日 19:33,顶🔝,来自福建,5037277497788287,0,0,顶🔝,7849286681,TayTay的橙汁,https://weibo.com/u/7849286681,,,其他,f,23,35,12,70,2,262,334
44,5037248213419852,7799872068,24年05月23日 18:41,现在根本点不了赞了,来自广东,5037264433055515,0,0,现在根本点不了赞了,7914382223,茯苓糕云片糕,https://weibo.com/u/7914382223,,,其他,f,5,17,4,0,0,4,4
45,5037248213419852,7799872068,24年05月23日 18:24,是真是假都没确定 等待调查结果 前阵子胖猫事件就是 不要听信单方面的信息就发表观点 等官方通报,来自山东,5037260044767039,0,0,是真是假都没确定 等待调查结果 前阵子胖猫事件就是 不要听信单方面的信息就发表观点 等官方通报,7278889563,王cancan82475,https://weibo.com/u/7278889563,,,其他,m,109,118,970,,,,
46,5037248213419852,7799872068,24年05月23日 18:22,"穷就有理<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自海南,5037259755885808,0,0,穷就有理[允悲],6041080576,浅草风铃6041080576,https://weibo.com/u/6041080576,,,海南,f,43,477,28,84,11,289,384
47,5037248213419852,7799872068,24年05月23日 18:04,顶,来自福建,5037255201392094,0,1,顶,6227095788,_ming111,https://weibo.com/u/6227095788,,,其他,f,1,10,36,11,0,107,118
48,5037248213419852,7799872068,24年05月23日 17:59,顶,来自福建,5037253737583817,0,1,顶,5316072613,碎碎冰淇淋ice,https://weibo.com/u/5316072613,,╰(❁´⌣`❁)╯,福建,f,9,166,24,8,1,34,43
49,5037248213419852,7799872068,24年05月23日 17:52,顶,来自广东,5037251995637449,0,0,顶,5744010951,坚持每天都要开心一点点,https://weibo.com/u/5744010951,,,其他,m,1253,155,1046,571,22,988,"1,581"
50,5037248213419852,7799872068,24年05月23日 19:35,这就是福州大学啊,来自福建,5037278097311390,0,0,这就是福州大学啊,7910390964,用户7910390964,https://weibo.com/u/7910390964,,,其他,m,0,7,0,0,0,0,0
51,5037248213419852,7799872068,24年05月23日 19:02,扩散,来自云南,5037269799141859,0,0,扩散,7923055371,用户7923055371,https://weibo.com/u/7923055371,,,其他,f,0,10,1,0,0,0,0
52,5037248213419852,7799872068,24年05月23日 17:56,好可怕,来自福建,5037253068063023,0,0,好可怕,7879870293,用户7879870293,https://weibo.com/u/7879870293,,,其他,f,9,62,87,68,0,114,182
53,5037248213419852,7799872068,24年05月24日 18:00,是哪个辅导员吖,来自福建,5037616465188394,0,0,是哪个辅导员吖,3655630825,少女不如去重开,https://weibo.com/u/3655630825,,,福建 厦门,f,88,44,206,220,5,171,396
54,5037248213419852,7799872068,24年05月23日 18:58,原谅了他然后呢，能保证他在学校不会再犯罪？这次原谅了下次是不是就是强奸或者更严重？,来自山东,5037268777307233,0,1,原谅了他然后呢，能保证他在学校不会再犯罪？这次原谅了下次是不是就是强奸或者更严重？,2982738545,谭谈弹Tan,https://weibo.com/u/2982738545,,﹌◌𓆜 𓆝 𓆞 𓆟 𓆡 𓆜 𓆝 𓆞 𓆟◌﹌,海外,m,308,1256,68,1,0,29,30
55,5037248213419852,7799872068,24年05月23日 18:14,为什么学校要包容这样的学生？搞不明白？,来自福建,5037257561998514,0,3,为什么学校要包容这样的学生？搞不明白？,1704250825,一颗伈在流浪,https://weibo.com/u/1704250825,,,广东 河源,m,308,754,1284,128,46,188,362
56,5037248213419852,7799872068,24年05月23日 18:00,教书育人，福大。配吗？,来自福建,5037254021745405,0,0,教书育人，福大。配吗？,1853578931,躺_在路上,https://weibo.com/u/1853578931,,,福建 泉州,m,213,162,931,654,101,28,783
57,5037248213419852,7799872068,24年05月23日 17:49,顶,来自福建,5037251224144458,0,0,顶,7386200637,桧木tu,https://weibo.com/u/7386200637,,诚心祝福你捱得到新天地,其他,f,8,100,161,77,0,56,133
