,main_body_mid,main_body_uid,发布时间,处理内容,评论地点,mid,回复数量,点赞数量,原生内容,uid,用户昵称,用户主页,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞,用户认证信息
41,4876840658797055,2567340663,23年03月08日 12:31,"这怎么看得出来是不是有黑幕<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" />",来自福建,4876995945041717,0,0,这怎么看得出来是不是有黑幕[允悲],7082899309,加州怎么会没有旅馆,https://weibo.com/u/7082899309,,其他,m,7,306,21,0,0,12,12,nan
42,4876840658797055,2567340663,23年03月08日 09:41,申请初试成绩复查，是学校的问题还是你自己的问题查完不就知道了,来自福建,4876953197478399,0,0,申请初试成绩复查，是学校的问题还是你自己的问题查完不就知道了,6636471111,锕3011,https://weibo.com/u/6636471111,,福建 泉州,m,1,30,0,0,0,0,0,nan
43,4876840658797055,2567340663,23年03月08日 12:20,水平不行别瞎说,来自河南,4876993059359864,0,8,水平不行别瞎说,2511947592,大蒜牛奶面包,https://weibo.com/u/2511947592,,河南 新乡,m,929,1128,127,nan,nan,nan,nan,nan
44,4876840658797055,2567340663,23年03月08日 19:46,申请复核，如果卷子没问题就是自己不行，考研又不是闭着眼睛瞎填，能得7分说明什么？到底读没读书啊？？？？,来自福建,4877105278485935,0,5,申请复核，如果卷子没问题就是自己不行，考研又不是闭着眼睛瞎填，能得7分说明什么？到底读没读书啊？？？？,6445166378,桃不烦11,https://weibo.com/u/6445166378,循环在自己的热爱里,其他,f,71,75,510,310,492,420,"1,222",nan
45,4876840658797055,2567340663,23年03月12日 03:21,"你这光英语就不过线了就算专业课给你满分又能怎么样<img alt=""[黑线]"" title=""[黑线]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a3/2018new_heixian_org.png"" />",来自福建,4878306929279096,0,0,你这光英语就不过线了就算专业课给你满分又能怎么样[黑线],7522625368,敲键盘谁不会,https://weibo.com/u/7522625368,,福建,m,2,7,2,0,0,1,1,nan
46,4876840658797055,2567340663,23年03月12日 01:40,为什么大家都在骂博主呀！ 西南大学那个看没看到？就1分，申请了复核，复核那边随便应付给女生打回去了！！！女生没办法只能上网寻求帮助！！！建议博主去复核！不行再来想办法。有的时候我们面对的就是把我们命运当草芥的冰冷的人,来自福建,4878281691889973,1,0,为什么大家都在骂博主呀！ 西南大学那个看没看到？就1分，申请了复核，复核那边随便应付给女生打回去了！！！女生没办法只能上网寻求帮助！！！建议博主去复核！不行再来想办法。有的时候我们面对的就是把我们命运当草芥的冰冷的人,6961847294,完成每天的flag,https://weibo.com/u/6961847294,阳光彩虹小白马🐴，内内个内内内,北京 丰台区,f,1,21,4,4,0,3,7,nan
47,4876840658797055,2567340663,23年03月09日 12:53,你这高等代数也才35，数学分析更难考个7分不是正常吗？,来自福建,4877363823509524,0,1,你这高等代数也才35，数学分析更难考个7分不是正常吗？,7497101845,小王子nnn,https://weibo.com/u/7497101845,,其他,m,1,25,0,0,0,0,0,nan
48,4876840658797055,2567340663,23年03月08日 23:29,7分黑幕吗这个去申诉不就知道了🤔,来自福建,4877161372585378,0,1,7分黑幕吗这个去申诉不就知道了🤔,5587256295,不充钱001,https://weibo.com/u/5587256295,,福建 泉州,f,10,44,2,0,0,0,0,nan
49,4876840658797055,2567340663,23年03月08日 14:48,你跟每月没学没有区别，之前也得70+80+才能说压分吧,来自山东,4877030438733408,0,2,你跟每月没学没有区别，之前也得70+80+才能说压分吧,6326318075,藏锋入林,https://weibo.com/u/6326318075,,其他,m,7,33,4,0,0,2,2,nan
50,4876840658797055,2567340663,23年03月08日 13:52,别一天到晚想着黑幕，要真是黑幕，你屁办法都没有，乖乖自己申请复核，复核没问题就认了,来自江苏,4877016174690519,0,1,别一天到晚想着黑幕，要真是黑幕，你屁办法都没有，乖乖自己申请复核，复核没问题就认了,7527037498,铁驭s,https://weibo.com/u/7527037498,感受肌肤,江苏 苏州,m,9,22,4,0,0,1,1,nan
51,4876840658797055,2567340663,23年03月08日 13:37,这个分数对你来说很合理,来自福建,4877012558940787,0,0,这个分数对你来说很合理,5707066955,森霖kiki,https://weibo.com/u/5707066955,,福建 福州,m,0,43,8,0,0,0,0,nan
52,4876840658797055,2567340663,23年03月16日 22:36,怎么就觉得福大缺人来啊？？,来自福建,4880047351275778,0,0,怎么就觉得福大缺人来啊？？,5086593214,Au甲甲,https://weibo.com/u/5086593214,笑一下 算了,重庆,f,240,1184,1802,765,12,948,"1,725",nan
53,4876840658797055,2567340663,23年03月10日 10:46,"<a href=/n/开心小学生v usercard=""name=@开心小学生v"">@开心小学生v</a> <a href=/n/iemo577 usercard=""name=@iemo577"">@iemo577</a> <img alt=""[吃惊]"" title=""[吃惊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" /><img alt=""[吃惊]"" title=""[吃惊]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/49/2018new_chijing_org.png"" />感觉像涂卡涂错了",来自福建,4877694347251128,2,0,@开心小学生v @iemo577 [吃惊][吃惊]感觉像涂卡涂错了,5970313658,能帮我吃完吗,https://weibo.com/u/5970313658,我生来就是高山而非溪流//镇魂,福建 龙岩,f,127,197,566,"1,130",7,"1,821","2,958",nan
54,4876840658797055,2567340663,23年03月09日 15:44,"笑死了哈哈哈哈你跟这个成绩单的主人有仇是不是？贴吧丢完人还要来微博发，抖M吗<img alt=""[笑cry]"" title=""[笑cry]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/4a/2018new_xiaoku_thumb.png"" />",来自福建,4877406944629275,0,0,笑死了哈哈哈哈你跟这个成绩单的主人有仇是不是？贴吧丢完人还要来微博发，抖M吗[笑cry],6273334786,轮廓生成,https://weibo.com/u/6273334786,,福建,f,73,307,590,52,41,109,202,nan
55,4876840658797055,2567340663,23年03月08日 22:32,你这英语成绩估摸人家也不需要黑你吧,来自广东,4877147054021353,0,1,你这英语成绩估摸人家也不需要黑你吧,6475770537,一早下地铁,https://weibo.com/u/6475770537,,其他,m,16,670,4,0,0,0,0,nan
56,4876840658797055,2567340663,23年03月08日 22:30,"<a href=/n/炫彩锅巴 usercard=""name=@炫彩锅巴"">@炫彩锅巴</a> 6",来自福建,4877146503515803,1,1,@炫彩锅巴 6,7441609368,转眼不见猫w,https://weibo.com/u/7441609368,无,其他,m,36,97,113,230,0,109,339,nan
57,4876840658797055,2567340663,23年03月08日 21:16,你这怎么有点很不懂事的感觉，你这研究生考完了，完全没有搞清楚考研是怎么回事，这是不是你考的？如果是的，那么你不用去复核了，这就是你的水平了。,来自福建,4877127926681989,0,1,你这怎么有点很不懂事的感觉，你这研究生考完了，完全没有搞清楚考研是怎么回事，这是不是你考的？如果是的，那么你不用去复核了，这就是你的水平了。,6825635463,百家一统,https://weibo.com/u/6825635463,天地本不全 赞赏长处 悦纳不足 方得长久,广东 广州,m,32,74,177,122,3,162,287,nan
58,4876840658797055,2567340663,23年03月08日 20:32,请你拿出证据，凭什么我们要相信你毫无根据的说辞，就因为你分低？,来自湖北,4877116858703067,0,0,请你拿出证据，凭什么我们要相信你毫无根据的说辞，就因为你分低？,7225810010,Moonkningt,https://weibo.com/u/7225810010,,其他,m,1,5,35,21,0,4,25,nan
59,4876840658797055,2567340663,23年03月08日 19:35,这样垃圾的成绩能发出来，说明智商确实不在线。,来自福建,4877102597279915,0,1,这样垃圾的成绩能发出来，说明智商确实不在线。,3243773644,天高云淡1保罗,https://weibo.com/u/3243773644,惟有你永不改变； 你的年数没有穷尽。,福建 福州,m,300,548,335,155,82,99,336,nan
60,4876840658797055,2567340663,23年03月08日 13:09,zjeme这么多人就针对你是吧,来自福建,4877005429149780,0,0,zjeme这么多人就针对你是吧,6787575296,睡不醒小兰,https://weibo.com/u/6787575296,快点好起来,其他,m,1099,43,17,32,0,63,95,nan
61,4876840658797055,2567340663,23年03月08日 12:44,"心理没点逼数<img alt=""[摊手]"" title=""[摊手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/62/2018new_tanshou_org.png"" />",来自四川,4876999108334642,0,5,心理没点逼数[摊手],1038109154,一踹就散架,https://weibo.com/u/1038109154,,四川,m,145,338,1974,22,41,112,175,nan
62,4876840658797055,2567340663,23年03月08日 11:00,要不申请复核要不承认自己不适合考研,来自福建,4876973044401953,0,0,要不申请复核要不承认自己不适合考研,7573168617,题赋-,https://weibo.com/u/7573168617,,其他,m,9,199,6,4,0,4,8,nan
63,4845520738845834,5639749001,22年12月26日 15:07,1,来自山东,4850943247519010,0,0,1,5639749001,难逃巴厘岛,https://weibo.com/u/5639749001,,山东 青岛,f,4,18,2,0,0,0,0,nan
64,4845520738845834,5639749001,22年12月12日 23:05,1,来自山东,4845989992859959,0,0,1,5639749001,难逃巴厘岛,https://weibo.com/u/5639749001,,山东 青岛,f,4,18,2,0,0,0,0,nan
65,4845520738845834,5639749001,23年05月17日 08:53,1,来自湖南,4902308243310112,0,0,1,7342690753,悟空1233,https://weibo.com/u/7342690753,,北京,m,1,146,9,1,0,10,11,nan
66,5068115723421503,7672547858,24年09月23日 11:25,"哥们你买到真题了吗<img alt=""[泪]"" title=""[泪]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/6e/2018new_leimu_org.png"" />",来自福建,5081728399967442,3,0,哥们你买到真题了吗[泪],6006259996,x小狗日记本,https://weibo.com/u/6006259996,记录日常生活,福建,m,68,85,24,58,0,183,241,nan
67,5068115723421503,7672547858,24年08月17日 08:43,"可以分享<img alt=""[举手]"" title=""[举手]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/fd/2022_raisehand_org.png"" />私信你了",来自陕西,5068279295250208,0,0,可以分享[举手]私信你了,6100317092,安吉莉娜初心不变100,https://weibo.com/u/6100317092,,陕西,f,132,950,2,0,0,0,0,nan
68,5068115723421503,7672547858,24年08月16日 21:53,"你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入&gt;&gt; <a target=""_blank"" href=""https://weibo.com/p/100808f88096b160bbfdbc1f3865cd93ebdb33""><img class=""icon-link"" title=""#福州大学考研[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>福州大学考研超话</a>",nan,5068115723424333,0,0,你好，你感兴趣的“福州大学考研”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #福州大学考研[超话]#,5878659096,超话社区,https://weibo.com/u/5878659096,,北京,m,237742259,1720,27051,"2,912,301","5,990,786","57,364,835","66,267,922",超话社区官方微博
69,5068115723421503,7672547858,24年08月16日 21:59,滴滴,来自江苏,5068117221573608,0,0,滴滴,5699259533,美好即将不期而遇,https://weibo.com/u/5699259533,,其他,m,46,258,8,3,0,0,3,nan
70,5068115723421503,7672547858,24年08月17日 08:21,我出互关，今年上岸的,来自山东,5068273676190128,0,0,我出互关，今年上岸的,7709492282,flowersonee,https://weibo.com/u/7709492282,,其他,f,34,107,40,32,1,256,289,nan
71,5064719230045815,5885437471,24年08月07日 13:43,互关可以帮你问下,来自河南,5064730878677463,1,0,互关可以帮你问下,7929635806,要早睡200002,https://weibo.com/u/7929635806,,其他,m,185,266,3,0,0,5,5,nan
72,5064719230045815,5885437471,24年08月07日 13:51,"你好呀<img alt=""[抱抱]"" title=""[抱抱]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/42/2018new_baobao_org.png"" />",来自北京,5064733027996564,1,0,你好呀[抱抱],5489124010,litleahdj,https://weibo.com/u/5489124010,,北京,f,55,373,15,3,0,0,3,nan
73,5064719230045815,5885437471,24年08月07日 13:33,一个朋友在读可以发你联系方式问问,来自山东,5064728499978781,1,0,一个朋友在读可以发你联系方式问问,7825857531,kt猫要开家麻辣烫,https://weibo.com/u/7825857531,今天你发疯了吗哈哈哈哈哈哈哈哈,山东 德州,f,481,185,3,1,0,11,12,nan
